method,class_index,species,family,genus,test_images,correct,accuracy,most_common_wrong_class,most_common_wrong_species,most_common_wrong_count
Validation-selected ResNet50/ConvNeXt ensemble,297,Erythronium oregonum (giant white fawn lily),Liliaceae,Erythronium,10,9,0.9,303,Smilax glauca (sawbrier),1
Validation-selected ResNet50/ConvNeXt ensemble,300,Lilium pardalinum (Leopard Lily),Liliaceae,Lilium,10,9,0.9,298,Fritillaria recurva (scarlet fritillary),1
Validation-selected ResNet50/ConvNeXt ensemble,301,Trillium nivale (snow trillium),Melanthiaceae,Trillium,10,9,0.9,237,Gerrhonotus infernalis (Texas Alligator Lizard),1
Validation-selected ResNet50/ConvNeXt ensemble,302,Trillium undulatum (painted trillium),Melanthiaceae,Trillium,10,9,0.9,406,Frasera caroliniensis (American columbo),1
Validation-selected ResNet50/ConvNeXt ensemble,308,Setaria viridis (Green Bristle Grass),Poaceae,Setaria,10,9,0.9,304,Carex digitata (Fingered Sedge),1
Validation-selected ResNet50/ConvNeXt ensemble,311,Dendrolycopodium obscurum (princess pine),Lycopodiaceae,Dendrolycopodium,10,9,0.9,276,Thuidium delicatulum (delicate fern moss),1
Validation-selected ResNet50/ConvNeXt ensemble,320,Artemisia vulgaris (common mugwort),Asteraceae,Artemisia,10,9,0.9,469,Ulmus pumila (Siberian elm),1
Validation-selected ResNet50/ConvNeXt ensemble,321,Bidens aristosa (tickseed beggar-ticks),Asteraceae,Bidens,10,9,0.9,394,Acacia longifolia (longleaf wattle),1
Validation-selected ResNet50/ConvNeXt ensemble,322,Cirsium texanum (Texas Thistle),Asteraceae,Cirsium,10,9,0.9,372,Canotia holacantha (crucifixion thorn),1
Validation-selected ResNet50/ConvNeXt ensemble,334,Packera tampicana (Great Plains Ragwort),Asteraceae,Packera,10,9,0.9,396,Melilotus albus (white sweet clover),1
Validation-selected ResNet50/ConvNeXt ensemble,337,Silphium terebinthinaceum (prairie dock),Asteraceae,Silphium,10,9,0.9,305,Schoenoplectus pungens (common three-square),1
Validation-selected ResNet50/ConvNeXt ensemble,344,Echium plantagineum (Salvation Jane),Boraginaceae,Echium,10,9,0.9,359,Honckenya peploides (Sea Sandwort),1
Validation-selected ResNet50/ConvNeXt ensemble,347,Cakile maritima (European Searocket),Brassicaceae,Cakile,10,9,0.9,386,Kalmia procumbens (alpine azalea),1
Validation-selected ResNet50/ConvNeXt ensemble,350,Dithyrea californica (California shieldpod),Brassicaceae,Dithyrea,10,9,0.9,376,Ecballium elaterium (squirting cucumber),1
Validation-selected ResNet50/ConvNeXt ensemble,352,Dysphania ambrosioides (Mexican tea),Amaranthaceae,Dysphania,10,9,0.9,320,Artemisia vulgaris (common mugwort),1
Validation-selected ResNet50/ConvNeXt ensemble,357,Escobaria vivipara (viviparous foxtail cactus),Cactaceae,Escobaria,10,9,0.9,477,Crassula ovata (jade plant),1
Validation-selected ResNet50/ConvNeXt ensemble,358,Ferocactus cylindraceus (California barrel cactus),Cactaceae,Ferocactus,10,9,0.9,355,Echinocereus pectinatus (Spiny Hedgehog Cactus),1
Validation-selected ResNet50/ConvNeXt ensemble,361,Stellaria graminea (lesser stitchwort),Caryophyllaceae,Stellaria,10,9,0.9,362,Montia parvifolia (Small-leaved Blinks),1
Validation-selected ResNet50/ConvNeXt ensemble,367,Persicaria maculosa (redshank),Polygonaceae,Persicaria,10,9,0.9,427,Buddleja davidii (Butterfly bush),1
Validation-selected ResNet50/ConvNeXt ensemble,369,Polygonum paronychia (beach knotweed),Polygonaceae,Polygonum,10,9,0.9,308,Setaria viridis (Green Bristle Grass),1
Validation-selected ResNet50/ConvNeXt ensemble,371,Rumex hymenosepalus (canaigre dock),Polygonaceae,Rumex,10,9,0.9,433,Magnolia tripetala (umbrella magnolia),1
Validation-selected ResNet50/ConvNeXt ensemble,374,Mentzelia hispida (Streambank Stickleaf),Loasaceae,Mentzelia,10,9,0.9,475,Acer campestre (field maple),1
Validation-selected ResNet50/ConvNeXt ensemble,379,Arbutus unedo (strawberry tree),Ericaceae,Arbutus,10,9,0.9,336,Senecio glastifolius (Woad-leaved ragwort),1
Validation-selected ResNet50/ConvNeXt ensemble,382,Ceratiola ericoides (sand heath),Ericaceae,Ceratiola,10,9,0.9,359,Honckenya peploides (Sea Sandwort),1
Validation-selected ResNet50/ConvNeXt ensemble,390,Phlox drummondii (Drummond's phlox),Polemoniaceae,Phlox,10,9,0.9,431,Glandularia bipinnatifida (Dakota mock vervain),1
Validation-selected ResNet50/ConvNeXt ensemble,399,Thermopsis californica (California goldenbanner),Fabaceae,Thermopsis,10,9,0.9,428,Verbascum nigrum (Dark Mullein),1
Validation-selected ResNet50/ConvNeXt ensemble,401,Polygala rugelii (Yellow milkwort),Polygalaceae,Polygala,10,9,0.9,304,Carex digitata (Fingered Sedge),1
Validation-selected ResNet50/ConvNeXt ensemble,409,Ajuga genevensis (Blue Bugle),Lamiaceae,Ajuga,10,9,0.9,410,Ajuga reptans (carpet bugle),1
Validation-selected ResNet50/ConvNeXt ensemble,412,Monarda punctata (spotted horse mint),Lamiaceae,Monarda,10,9,0.9,291,Dactylorhiza fuchsii (Common Spotted Orchid),1
Validation-selected ResNet50/ConvNeXt ensemble,420,Epifagus virginiana (Beechdrops),Orobanchaceae,Epifagus,10,9,0.9,473,Toxicodendron rydbergii (poison ivy),1
Validation-selected ResNet50/ConvNeXt ensemble,423,Erythranthe cardinalis (scarlet monkeyflower),Phrymaceae,Erythranthe,10,9,0.9,418,Castilleja arvensis (field Indian paintbrush),1
Validation-selected ResNet50/ConvNeXt ensemble,428,Verbascum nigrum (Dark Mullein),Scrophulariaceae,Verbascum,10,9,0.9,429,Verbascum virgatum (Wand Mullein),1
Validation-selected ResNet50/ConvNeXt ensemble,431,Glandularia bipinnatifida (Dakota mock vervain),Verbenaceae,Glandularia,10,9,0.9,295,Spathoglottis plicata (Philippine Ground Orchid),1
Validation-selected ResNet50/ConvNeXt ensemble,434,Acalypha rhomboidea (common copperleaf),Euphorbiaceae,Acalypha,10,9,0.9,435,Croton glandulosus (Tropic Croton),1
Validation-selected ResNet50/ConvNeXt ensemble,435,Croton glandulosus (Tropic Croton),Euphorbiaceae,Croton,10,9,0.9,467,Rubus schmidelioides,1
Validation-selected ResNet50/ConvNeXt ensemble,437,Manihot esculenta (Cassava),Euphorbiaceae,Manihot,10,9,0.9,476,Aesculus pavia (Red Buckeye),1
Validation-selected ResNet50/ConvNeXt ensemble,443,Abutilon theophrasti (velvetleaf),Malvaceae,Abutilon,10,9,0.9,481,Ipomoea coccinea (red morning glory),1
Validation-selected ResNet50/ConvNeXt ensemble,453,Anemonastrum canadense (meadow anemone),Ranunculaceae,Anemonastrum,10,9,0.9,457,Pulsatilla patens (eastern pasqueflower),1
Validation-selected ResNet50/ConvNeXt ensemble,463,Prunus fasciculata (desert almond),Rosaceae,Prunus,10,9,0.9,319,Ambrosia salsola (common burrobrush),1
Validation-selected ResNet50/ConvNeXt ensemble,470,Laportea canadensis (Canadian wood nettle),Urticaceae,Laportea,10,9,0.9,424,Phryma leptostachya (American lopseed),1
Validation-selected ResNet50/ConvNeXt ensemble,474,Bursera microphylla (elephant tree),Burseraceae,Bursera,10,9,0.9,448,Banksia integrifolia (Coastal Banksia),1
Validation-selected ResNet50/ConvNeXt ensemble,475,Acer campestre (field maple),Sapindaceae,Acer,10,9,0.9,314,Fatsia japonica (Japanese aralia),1
Validation-selected ResNet50/ConvNeXt ensemble,478,Rhodiola integrifolia (western roseroot),Crassulaceae,Rhodiola,10,9,0.9,363,Limonium perezii (Perez's sea lavender),1
Validation-selected ResNet50/ConvNeXt ensemble,480,Tolmiea menziesii (youth on age),Saxifragaceae,Tolmiea,10,9,0.9,462,Potentilla canadensis (dwarf cinquefoil),1
Validation-selected ResNet50/ConvNeXt ensemble,482,Ipomoea obscura (Obscure Morning Glory),Convolvulaceae,Ipomoea,10,9,0.9,366,Fallopia cilinodis (Fringed Bindweed),1
Validation-selected ResNet50/ConvNeXt ensemble,485,Ampelopsis glandulosa (Porcelain Berry),Vitaceae,Ampelopsis,10,9,0.9,36,Amphibolips confluenta (Spongy Oak Apple Gall Wasp),1
Validation-selected ResNet50/ConvNeXt ensemble,493,Gleichenia dicarpa (tangle fern),Gleicheniaceae,Gleichenia,10,9,0.9,125,Conocephalus fuscus (Long-winged Conehead),1
Validation-selected ResNet50/ConvNeXt ensemble,2,Dolomedes triton (Six-spotted Fishing Spider),Pisauridae,Dolomedes,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,4,Paravaejovis puritanus,Vaejovidae,Paravaejovis,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,13,Psyllobora vigintiduopunctata (22-spot Ladybird Beetle),Coccinellidae,Psyllobora,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,14,Anoplotrupes stercorosus (Woodland Dor Beetle),Geotrupidae,Anoplotrupes,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,16,Euphoria kernii (Kern's Flower Scarab),Scarabaeidae,Euphoria,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,18,Calliphora vicina (Blue Blowfly),Calliphoridae,Calliphora,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,23,Toxomerus politus (Maize Calligrapher Fly),Syrphidae,Toxomerus,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,24,Adelges tsugae (Hemlock Woolly Adelgid),Adelgidae,Adelges,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,25,Acanthocephala femorata (Florida Leaf-footed Bug),Coreidae,Acanthocephala,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,26,Leptoglossus clypealis (Western Leaf-footed Bug),Coreidae,Leptoglossus,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,27,Leptoglossus occidentalis (Western Conifer Seed Bug),Coreidae,Leptoglossus,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,28,Adelphocoris lineolatus (Alfalfa Plant Bug),Miridae,Adelphocoris,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,29,Graphosoma italicum (European Striped Shield Bug),Pentatomidae,Graphosoma,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,33,Andrena cineraria (Ashy Mining Bee),Andrenidae,Andrena,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,42,Mischocyttarus flavitarsis (Western Paper Wasp),Vespidae,Mischocyttarus,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,45,Parapoynx diminutalis (Hydrilla Leafcutter Moth),Crambidae,Parapoynx,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,46,Perispasta caeculalis (Titian Peale's Crambid),Crambidae,Perispasta,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,48,Urola nivalis (Snowy Urola Moth),Crambidae,Urola,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,51,Catocala ilia (Ilia Underwing),Erebidae,Catocala,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,53,Melipotis acontioides (Royal Poinciana Moth),Erebidae,Melipotis,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,55,Chiasmia clathrata (Latticed Heath),Geometridae,Chiasmia,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,57,Colotois pennaria (Feathered Thorn),Geometridae,Colotois,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,58,Idaea aversata (Riband Wave),Geometridae,Idaea,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,59,Ilexia intractata (Black-dotted Ruddy Moth),Geometridae,Ilexia,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,60,Probole amicaria (Alien Probole Moth),Geometridae,Probole,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,61,Tetracis cachexiata (White Slant-line),Geometridae,Tetracis,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,62,Tetracis crocallata (Yellow Slant-line),Geometridae,Tetracis,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,64,Burnsius philetas (Desert Checkered-Skipper),Hesperiidae,Burnsius,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,66,Iambrix salsala (Chestnut Bob),Hesperiidae,Iambrix,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,69,Polites mystic (Long Dash Skipper),Hesperiidae,Polites,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,72,Euclea incisa (Green Oak-Slug Moth),Limacodidae,Euclea,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,73,Anthene emolus (Common Ciliate Blue),Lycaenidae,Anthene,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,74,Catochrysops strabo (Forget-me-not),Lycaenidae,Catochrysops,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,76,Cyaniris semiargus (Mazarine Blue),Lycaenidae,Cyaniris,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,81,Lithacodia musta (Small Mossy Lithacodia),Noctuidae,Lithacodia,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,83,Ponometia semiflava (Half-yellow Moth),Noctuidae,Ponometia,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,84,Pseudoips prasinana (Green Silver-lines),Nolidae,Pseudoips,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,86,Brenthis ino (Lesser Marbled Fritillary),Nymphalidae,Brenthis,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,88,Dryas iulia (Julia Butterfly),Nymphalidae,Dryas,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,92,Smyrna blomfildia (Blomfild's Beauty),Nymphalidae,Smyrna,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,97,Pieris brassicae (Large White Butterfly),Pieridae,Pieris,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,99,Calephelis nemesis (Fatal Metalmark),Riodinidae,Calephelis,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,100,Melanis pixe (Red-bordered Pixie),Riodinidae,Melanis,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,101,Anisota senatoria (Orange-tipped Oakworm Moth),Saturniidae,Anisota,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,102,Hemileuca maia (Buck Moth),Saturniidae,Hemileuca,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,103,Saturnia pavonia (Small Emperor Moth),Saturniidae,Saturnia,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,104,Saturnia pyri (Giant Peacock Moth),Saturniidae,Saturnia,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,108,Sphinx pinastri (Pine Hawk-Moth),Sphingidae,Sphinx,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,109,Argyrotaenia velutinana (Red-banded Leafroller),Tortricidae,Argyrotaenia,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,110,Cydia latiferreana (Filbertworm Moth),Tortricidae,Cydia,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,111,Epiblema otiosana (Bidens Borer Moth),Tortricidae,Epiblema,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,112,Platynota rostrana (Omnivorous Platynota Moth),Tortricidae,Platynota,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,114,Chrysopa oculata,Chrysopidae,Chrysopa,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,115,Libelloides coccajus (Owly Sulphur),Myrmeleontidae,Libelloides,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,116,Calopteryx maculata (Ebony Jewelwing),Calopterygidae,Calopteryx,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,119,Erpetogomphus designatus (Eastern Ringtail),Gomphidae,Erpetogomphus,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,121,Lestes virens (Small Spreadwing),Lestidae,Lestes,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,122,Neurothemis taiwanensis,Libellulidae,Neurothemis,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,124,Schistocerca obscura (Obscure Bird Grasshopper),Acrididae,Schistocerca,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,127,Petrolisthes elongatus (New Zealand Half Crab),Porcellanidae,Petrolisthes,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,128,Pimephales notatus (Bluntnose Minnow),Cyprinidae,Pimephales,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,131,Lepomis auritus (Redbreast Sunfish),Centrarchidae,Lepomis,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,132,Chaetodon capistratus (Four-eyed Butterflyfish),Chaetodontidae,Chaetodon,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,136,Abudefduf vaigiensis (Indo-Pacific Sergeant Major),Pomacentridae,Abudefduf,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,138,Paralabrax clathratus (Kelp Bass),Serranidae,Paralabrax,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,140,Hippocampus histrix (Spiny Seahorse),Syngnathidae,Hippocampus,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,142,Litoria fallax (Eastern Dwarf Treefrog),Pelodryadidae,Litoria,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,144,Aneides aeneus (Green Salamander),Plethodontidae,Aneides,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,156,Charadrius wilsonia (Wilson's Plover),Charadriidae,Charadrius,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,157,Pluvialis dominica (American Golden-Plover),Charadriidae,Pluvialis,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,164,Numenius madagascariensis (Far Eastern Curlew),Scolopacidae,Numenius,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,167,Pavo cristatus (Common Peafowl),Phasianidae,Pavo,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,168,Zapornia flavirostra (Black Crake),Rallidae,Zapornia,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,169,Passerina ciris (Painted Bunting),Cardinalidae,Passerina,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,184,Anthus pratensis (Meadow Pipit),Motacillidae,Anthus,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,185,Oenanthe familiaris (Familiar Chat),Muscicapidae,Oenanthe,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,213,Phoenicopterus ruber (American Flamingo),Phoenicopteridae,Phoenicopterus,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,218,Trogon rufus (Black-throated Trogon),Trogonidae,Trogon,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,219,Ginglymostoma cirratum (Nurse Shark),Ginglymostomatidae,Ginglymostoma,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,220,Oreotragus oreotragus (Klipspringer),Bovidae,Oreotragus,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,228,Galeopterus variegatus (Sunda Flying Lemur),Cynocephalidae,Galeopterus,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,229,Macropus fuliginosus (Western Grey Kangaroo),Macropodidae,Macropus,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,231,Myodes glareolus (Bank Vole),Cricetidae,Myodes,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,232,Marmota monax (Woodchuck),Sciuridae,Marmota,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,242,Basiliscus vittatus (Brown Basilisk),Corytophanidae,Basiliscus,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,246,Plestiodon obsoletus (Great Plains Skink),Scincidae,Plestiodon,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,249,Actinia equina (Beadlet anemone),Actiniidae,Actinia,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,255,Phidiana hiltoni (Hilton's Aeolid),Facelinidae,Phidiana,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,256,Phyllidia varicosa (Varicose Wart Slug),Phyllidiidae,Phyllidia,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,258,Cepaea hortensis (White-lipped Snail),Helicidae,Cepaea,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,262,Teloschistes flavicans (Golden Hair-lichen),Teloschistaceae,Teloschistes,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,269,Chalciporus piperatus (Peppery Bolete),Boletaceae,Chalciporus,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,271,Phallus impudicus (stinkhorn),Phallaceae,Phallus,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,273,Hericium americanum (Bear's Head Tooth),Hericiaceae,Hericium,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,274,Xylobolus frustulatus (ceramic parchment),Stereaceae,Xylobolus,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,277,Codium fragile (Sponge Weed),Codiaceae,Codium,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,280,Cocos nucifera (coconut palm),Arecaceae,Cocos,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,282,Hymenocallis liriosme (spring spiderlily),Amaryllidaceae,Hymenocallis,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,285,Camassia quamash (small camas),Asparagaceae,Camassia,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,289,Crocus vernus (Spring Crocus),Iridaceae,Crocus,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,291,Dactylorhiza fuchsii (Common Spotted Orchid),Orchidaceae,Dactylorhiza,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,293,Neottia nidus-avis (bird's-nest orchid),Orchidaceae,Neottia,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,295,Spathoglottis plicata (Philippine Ground Orchid),Orchidaceae,Spathoglottis,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,298,Fritillaria recurva (scarlet fritillary),Liliaceae,Fritillaria,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,299,Lilium bulbiferum (fire lily),Liliaceae,Lilium,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,310,Themeda triandra (Kangaroo Grass),Poaceae,Themeda,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,315,Panax trifolius (dwarf ginseng),Araliaceae,Panax,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,319,Ambrosia salsola (common burrobrush),Asteraceae,Ambrosia,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,327,Gaillardia aristata (great blanketflower),Asteraceae,Gaillardia,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,329,Hymenopappus artemisiifolius (Old Plainsman),Asteraceae,Hymenopappus,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,330,Leucanthemum vulgare (oxeye daisy),Asteraceae,Leucanthemum,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,331,Melanthera nivea (Snow Squarestem),Asteraceae,Melanthera,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,341,Tithonia tubaeformis (tree marigold),Asteraceae,Tithonia,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,342,Campanula prenanthoides (California Harebell),Campanulaceae,Campanula,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,343,Jasione montana (Sheep's-bit),Campanulaceae,Jasione,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,355,Echinocereus pectinatus (Spiny Hedgehog Cactus),Cactaceae,Echinocereus,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,360,Silene flos-cuculi (ragged-Robin),Caryophyllaceae,Silene,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,363,Limonium perezii (Perez's sea lavender),Plumbaginaceae,Limonium,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,364,Bistorta vivipara (alpine bistort),Polygonaceae,Bistorta,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,373,Cevallia sinuata (Stinging Serpent),Loasaceae,Cevallia,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,376,Ecballium elaterium (squirting cucumber),Cucurbitaceae,Ecballium,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,384,Erica coccinea (Red Heath),Ericaceae,Erica,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,386,Kalmia procumbens (alpine azalea),Ericaceae,Kalmia,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,389,Ipomopsis longiflora (flaxflowered ipomopsis),Polemoniaceae,Ipomopsis,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,396,Melilotus albus (white sweet clover),Fabaceae,Melilotus,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,397,Platylobium obtusangulum (Common Flat-pea),Fabaceae,Platylobium,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,400,Polygala nana (candyroot),Polygalaceae,Polygala,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,411,Melissa officinalis (lemon balm),Lamiaceae,Melissa,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,418,Castilleja arvensis (field Indian paintbrush),Orobanchaceae,Castilleja,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,419,Castilleja purpurea (Purple paintbrush),Orobanchaceae,Castilleja,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,421,Odontites vulgaris (Red Odontites),Orobanchaceae,Odontites,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,422,Pedicularis densiflora (Indian Warrior),Orobanchaceae,Pedicularis,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,442,Viola rotundifolia (Round-leaved Violet),Violaceae,Viola,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,444,Malva assurgentiflora (Island Mallow),Malvaceae,Malva,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,445,Muntingia calabura (Cherry Tree),Muntingiaceae,Muntingia,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,450,Mimetes cucullatus (red pagoda),Proteaceae,Mimetes,10,10,1.0,,,0
Validation-selected ResNet50/ConvNeXt ensemble,455,Clematis crispa (Swamp Leather Flower),Ranunculaceae,Clematis,10,10,1.0,,,0
