class_index,category_id,species_name,precision,recall,f1,support
913,8533,Utricularia gibba,0.0,0.0,0.0,2
914,8563,Aphyllon uniflorum,0.0,0.0,0.0,2
915,8564,Bartsia alpina,0.0,0.0,0.0,2
916,8588,Castilleja wightii,0.0,0.0,0.0,2
917,8595,Lathraea squamaria,1.0,1.0,1.0,2
918,8635,Bacopa monnieri,0.5,0.5,0.5,2
919,8637,Chelone glabra,0.0,0.0,0.0,2
920,8654,Mecardonia procumbens,0.0,0.0,0.0,2
921,8662,Penstemon digitalis,0.0,0.0,0.0,2
922,8669,Penstemon procerus,0.5,0.5,0.5,2
923,8690,Veronica beccabunga,0.0,0.0,0.0,2
924,8698,Veronica persica,0.0,0.0,0.0,2
925,8707,Veronicastrum virginicum,0.5,1.0,0.6666666666666666,2
926,8774,Croton lindheimeri,0.0,0.0,0.0,2
927,8797,Euphorbia marginata,0.0,0.0,0.0,2
928,8814,Jatropha dioica,0.0,0.0,0.0,2
929,8858,Populus deltoides,0.0,0.0,0.0,2
930,8865,Salix alba,0.0,0.0,0.0,2
931,8868,Salix caprea,0.0,0.0,0.0,2
932,8888,Viola blanda,0.0,0.0,0.0,2
933,8889,Viola canadensis,0.3333333333333333,0.5,0.4,2
934,8892,Viola hastata,0.0,0.0,0.0,2
935,8910,Viola riviniana,0.0,0.0,0.0,2
936,8944,Hibiscus denudatus,0.3333333333333333,0.5,0.4,2
937,8950,Hibiscus trionum,0.3333333333333333,0.5,0.4,2
938,8973,Sida ciliaris,0.4,1.0,0.5714285714285714,2
939,8985,Urena lobata,0.0,0.0,0.0,2
940,9022,Myrtus communis,0.0,0.0,0.0,2
941,9029,Chylismia brevipes,1.0,0.5,0.6666666666666666,2
942,9030,Chylismia claviformis,0.0,0.0,0.0,2
943,9065,Oenothera glazioviana,0.25,0.5,0.3333333333333333,2
944,9077,Saltera sarcocolla,0.0,0.0,0.0,2
945,9078,Brasenia schreberi,0.5,1.0,0.6666666666666666,2
946,9091,Oxalis acetosella,0.0,0.0,0.0,2
947,9094,Oxalis debilis,0.0,0.0,0.0,2
948,9114,Hexastylis arifolia,0.6666666666666666,1.0,0.8,2
949,9118,Saururus cernuus,0.0,0.0,0.0,2
950,9146,Berberis repens,1.0,0.5,0.6666666666666666,2
951,9160,Argemone munita,1.0,0.5,0.6666666666666666,2
952,9181,Glaucium flavum,0.0,0.0,0.0,2
953,9200,Actaea rubra,0.3333333333333333,0.5,0.4,2
954,9227,Clematis drummondii,0.0,0.0,0.0,2
955,9228,Clematis lasiantha,0.25,1.0,0.4,2
956,9231,Clematis paniculata,0.0,0.0,0.0,2
957,9254,Nigella damascena,0.0,0.0,0.0,2
958,9287,Xanthorhiza simplicissima,0.0,0.0,0.0,2
959,9306,Ficus aurea,0.0,0.0,0.0,2
960,9309,Ficus petiolaris,0.0,0.0,0.0,2
961,9313,Morus alba,0.25,0.5,0.3333333333333333,2
962,9320,Ceanothus crassifolius,0.16666666666666666,0.5,0.25,2
963,9332,Ceanothus velutinus,0.0,0.0,0.0,2
964,9339,Frangula caroliniana,0.5,0.5,0.5,2
965,9344,Rhamnus cathartica,0.0,0.0,0.0,2
966,9371,Comarum palustre,0.0,0.0,0.0,2
967,9386,Fragaria virginiana,1.0,0.5,0.6666666666666666,2
968,9388,Geum aleppicum,0.0,0.0,0.0,2
969,9404,Photinia serratifolia,0.3333333333333333,0.5,0.4,2
970,9466,Rubus hispidus,0.0,0.0,0.0,2
971,9481,Rubus ursinus,0.0,0.0,0.0,2
972,9482,Sanguisorba canadensis,0.0,0.0,0.0,2
973,9495,Spiraea splendens,0.6666666666666666,1.0,0.8,2
974,9526,Phoradendron leucarpum,1.0,0.5,0.6666666666666666,2
975,9531,Mangifera indica,0.25,0.5,0.3333333333333333,2
976,9540,Rhus ovata,0.5,0.5,0.5,2
977,9563,Zanthoxylum fagara,0.0,0.0,0.0,2
978,9573,Acer nigrum,0.0,0.0,0.0,2
979,9575,Acer pensylvanicum,0.0,0.0,0.0,2
980,9580,Acer saccharum,0.0,0.0,0.0,2
981,9628,Ribes cereum,1.0,0.5,0.6666666666666666,2
982,9692,Ipomoea batatas,0.0,0.0,0.0,2
983,9710,Hydrolea ovata,0.0,0.0,0.0,2
984,9719,Hyoscyamus niger,0.0,0.0,0.0,2
985,9751,Ampelopsis arborea,0.0,0.0,0.0,2
986,9763,Vitis riparia,0.0,0.0,0.0,2
987,9770,Guaiacum coulteri,0.0,0.0,0.0,2
988,9772,Larrea tridentata,0.0,0.0,0.0,2
989,9804,Larix laricina,0.3333333333333333,0.5,0.4,2
990,9813,Picea rubens,0.5,0.5,0.5,2
991,9824,Pinus jeffreyi,1.0,0.5,0.6666666666666666,2
992,9827,Pinus monophylla,0.3333333333333333,0.5,0.4,2
993,9852,Podocarpus laetus,0.0,0.0,0.0,2
994,9862,Cyathea smithii,1.0,0.5,0.6666666666666666,2
995,9897,Asplenium hookerianum,0.0,0.0,0.0,2
996,9898,Asplenium montanum,0.5,1.0,0.6666666666666666,2
997,9905,Asplenium scolopendrium,0.0,0.0,0.0,2
998,9971,Adiantum pedatum,0.3333333333333333,1.0,0.5,2
999,9972,Aspidotis densa,0.0,0.0,0.0,2
1000,6,Aculepeira ceropegia,0.6666666666666666,1.0,0.8,2
1001,10,Araneus marmoreus,0.0,0.0,0.0,2
1002,12,Araneus trifolium,0.2,0.5,0.2857142857142857,2
1003,18,Argiope bruennichi,1.0,0.5,0.6666666666666666,2
1004,28,Gasteracantha cancriformis,0.0,0.0,0.0,2
1005,57,Frontinella pyramitela,1.0,0.5,0.6666666666666666,2
1006,63,Peucetia viridans,0.0,0.0,0.0,2
1007,69,Dolomedes tenebrosus,0.0,0.0,0.0,2
1008,71,Pisaura mirabilis,0.0,0.0,0.0,2
1009,86,Menemerus bivittatus,0.0,0.0,0.0,2
1010,92,Phidippus audax,0.25,0.5,0.3333333333333333,2
1011,108,Leucauge venusta,1.0,1.0,1.0,2
1012,112,Aphonopelma iodius,1.0,0.5,0.6666666666666666,2
1013,113,Enoplognatha ovata,1.0,0.5,0.6666666666666666,2
1014,114,Latrodectus geometricus,0.0,0.0,0.0,2
1015,118,Latrodectus mactans,0.0,0.0,0.0,2
1016,122,Steatoda grossa,0.2,0.5,0.2857142857142857,2
1017,123,Steatoda nobilis,0.0,0.0,0.0,2
1018,127,Sidymella trapezia,0.0,0.0,0.0,2
1019,130,Zoropsis spinimana,0.25,0.5,0.3333333333333333,2
1020,138,Dermacentor occidentalis,0.25,0.5,0.3333333333333333,2
1021,141,Ixodes ricinus,0.0,0.0,0.0,2
1022,142,Ixodes scapularis,0.3333333333333333,1.0,0.5,2
1023,145,Phalangium opilio,1.0,0.5,0.6666666666666666,2
1024,155,Uroctonus mordax,0.0,0.0,0.0,2
1025,156,Vaejovis carolinianus,0.3333333333333333,0.5,0.4,2
1026,160,Scolopendra polymorpha,0.0,0.0,0.0,2
1027,163,Oxidus gracilis,0.0,0.0,0.0,2
1028,169,Lepas anserifera,0.5,0.5,0.5,2
1029,171,Balanus glandula,0.3333333333333333,0.5,0.4,2
1030,177,Pycnoscelus surinamensis,0.0,0.0,0.0,2
1031,186,Euchroma giganteum,1.0,1.0,1.0,2
1032,187,Atalantycha bilineata,0.5,0.5,0.5,2
1033,191,Chauliognathus basalis,0.6666666666666666,1.0,0.8,2
1034,222,Cerambyx scopolii,0.0,0.0,0.0,2
1035,223,Clytus arietis,0.5,1.0,0.6666666666666666,2
1036,225,Dendrobias mandibularis,0.0,0.0,0.0,2
1037,241,Plectrodera scalator,0.5,1.0,0.6666666666666666,2
1038,248,Rhagium inquisitor,0.0,0.0,0.0,2
1039,256,Strangalepta abbreviata,0.5,0.5,0.5,2
1040,259,Tetraopes tetrophthalmus,0.6666666666666666,1.0,0.8,2
1041,266,Anomoea laticlavia,0.0,0.0,0.0,2
1042,269,Cerotoma trifurcata,0.0,0.0,0.0,2
1043,272,Chrysochus cobaltinus,0.0,0.0,0.0,2
1044,278,Chrysomela vigintipunctata,0.0,0.0,0.0,2
1045,287,Labidomera clivicollis,0.0,0.0,0.0,2
1046,310,Coccinella septempunctata,0.3333333333333333,0.5,0.4,2
1047,311,Coccinella transversalis,0.5,0.5,0.5,2
1048,312,Coccinella trifasciata,0.0,0.0,0.0,2
1049,319,Cycloneda sanguinea,0.25,0.5,0.3333333333333333,2
1050,330,Olla v-nigrum,0.3333333333333333,0.5,0.4,2
1051,339,Pantomorus cervinus,0.0,0.0,0.0,2
1052,347,Alaus lusciosus,0.6666666666666666,1.0,0.8,2
1053,352,Trypocopris vernalis,0.3333333333333333,0.5,0.4,2
1054,353,Ellychnia corrusca,0.0,0.0,0.0,2
1055,358,Lucanus capreolus,0.5,0.5,0.5,2
1056,364,Cysteodemus armatus,0.3333333333333333,0.5,0.4,2
1057,368,Meloe violaceus,0.0,0.0,0.0,2
1058,376,Callistethus marginatus,0.5,0.5,0.5,2
1059,379,Cotinis nitida,0.3333333333333333,0.5,0.4,2
1060,380,Digitonthophagus gazella,0.0,0.0,0.0,2
1061,396,Popillia japonica,0.5,1.0,0.6666666666666666,2
1062,406,Necrophila americana,1.0,0.5,0.6666666666666666,2
1063,407,Nicrophorus orbicollis,0.4,1.0,0.5714285714285714,2
1064,408,Nicrophorus tomentosus,0.0,0.0,0.0,2
1065,410,Oiceoptoma thoracicum,1.0,1.0,1.0,2
1066,412,Ocypus olens,1.0,0.5,0.6666666666666666,2
1067,416,Lagria hirta,0.0,0.0,0.0,2
1068,417,Phloeodes diabolicus,1.0,0.5,0.6666666666666666,2
1069,419,Euborellia annulipes,0.0,0.0,0.0,2
1070,421,Dioctria hyalipennis,0.0,0.0,0.0,2
1071,437,Lucilia sericata,0.0,0.0,0.0,2
1072,454,Bittacomorpha clavipes,0.25,0.5,0.3333333333333333,2
1073,458,Hermetia illucens,0.3333333333333333,0.5,0.4,2
1074,460,Allograpta obliqua,0.0,0.0,0.0,2
1075,476,Helophilus pendulus,1.0,0.5,0.6666666666666666,2
1076,480,Milesia virginiensis,0.0,0.0,0.0,2
1077,481,Myathropa florea,0.3333333333333333,0.5,0.4,2
1078,482,Ocyptamus fuscipennis,0.0,0.0,0.0,2
1079,484,Paragus haemorrhous,0.0,0.0,0.0,2
1080,485,Scaeva affinis,0.0,0.0,0.0,2
1081,487,Sphaerophoria scripta,0.0,0.0,0.0,2
1082,499,Hystricia abrupta,0.0,0.0,0.0,2
1083,510,Elasmostethus cruciatus,0.0,0.0,0.0,2
1084,523,Philaenus spumarius,0.0,0.0,0.0,2
1085,527,Cicadella viridis,0.0,0.0,0.0,2
1086,528,Colladonus clitellarius,0.0,0.0,0.0,2
1087,530,Excultanus excultus,0.0,0.0,0.0,2
1088,532,Graphocephala coccinea,1.0,0.5,0.6666666666666666,2
1089,536,Jikradia olitoria,0.25,0.5,0.3333333333333333,2
1090,549,Neotibicen canicularis,0.0,0.0,0.0,2
1091,561,Chelinidea vittiger,0.5,0.5,0.5,2
1092,565,Hypselonotus interruptus,0.0,0.0,0.0,2
1093,571,Leptoglossus zonatus,0.0,0.0,0.0,2
1094,590,Melacoryphus lateralis,0.2,0.5,0.2857142857142857,2
1095,593,Spilostethus pandurus,0.5,1.0,0.6666666666666666,2
1096,594,Spilostethus saxatilis,0.6666666666666666,1.0,0.8,2
1097,599,Deraeocoris ruber,0.25,0.5,0.3333333333333333,2
1098,600,Leptopterna dolabrata,0.0,0.0,0.0,2
1099,623,Euthyrhynchus floridanus,0.0,0.0,0.0,2
1100,653,Rasahus hamatus,1.0,0.5,0.6666666666666666,2
1101,659,Zelus tetracanthus,0.0,0.0,0.0,2
1102,663,Jadera haematoloma,0.5,0.5,0.5,2
1103,683,Bombus californicus,0.5,0.5,0.5,2
1104,691,Bombus lapidarius,0.0,0.0,0.0,2
1105,703,Bombus terricola,0.0,0.0,0.0,2
1106,709,Trigona fulviventris,0.0,0.0,0.0,2
1107,717,Chrysis angolensis,0.6666666666666666,1.0,0.8,2
1108,726,Trypoxylon politum,0.0,0.0,0.0,2
1109,731,Andricus quercuscalifornicus,0.5,0.5,0.5,2
1110,744,Camponotus fulvopilosus,0.6666666666666666,1.0,0.8,2
1111,755,Iridomyrmex purpureus,0.0,0.0,0.0,2
1112,757,Liometopum occidentale,0.25,0.5,0.3333333333333333,2
1113,764,Pogonomyrmex californicus,1.0,0.5,0.6666666666666666,2
1114,807,Sphex pensylvanicus,0.0,0.0,0.0,2
1115,823,Polistes apachus,0.0,0.0,0.0,2
1116,824,Polistes aurifer,0.16666666666666666,0.5,0.25,2
1117,834,Polistes humilis,0.0,0.0,0.0,2
1118,846,Vespula vidua,0.25,0.5,0.3333333333333333,2
1119,848,Adela reaumurella,0.0,0.0,0.0,2
1120,852,Blastobasis glandulella,0.0,0.0,0.0,2
1121,856,Zeuzera pyrina,0.25,0.5,0.3333333333333333,2
1122,864,Anania hortulata,0.5,0.5,0.5,2
1123,868,Chalcoela iphitalis,0.0,0.0,0.0,2
1124,881,Diaphania indica,0.5,0.5,0.5,2
1125,884,Elophila gyralis,0.25,0.5,0.3333333333333333,2
1126,898,Hymenia perspectalis,0.0,0.0,0.0,2
1127,900,Leucinodes cordalis,0.5,0.5,0.5,2
1128,901,Lineodes integra,0.0,0.0,0.0,2
1129,923,Patania ruralis,0.6666666666666666,1.0,0.8,2
1130,927,Pyrausta acrionalis,1.0,0.5,0.6666666666666666,2
1131,935,Pyrausta signatalis,0.5,0.5,0.5,2
1132,942,Scoparia biplagialis,0.6666666666666666,1.0,0.8,2
1133,956,Habrosyne pyritoides,0.3333333333333333,0.5,0.4,2
1134,971,Apantesis phalerata,0.6666666666666666,1.0,0.8,2
1135,981,Ascalapha odorata,1.0,0.5,0.6666666666666666,2
1136,986,Brunia antica,0.3333333333333333,0.5,0.4,2
1137,990,Caenurgina erechtea,0.3333333333333333,0.5,0.4,2
1138,992,Callistege mi,1.0,0.5,0.6666666666666666,2
1139,1000,Catocala maestosa,0.6666666666666666,1.0,0.8,2
1140,1010,Cisthene plumbea,1.0,0.5,0.6666666666666666,2
1141,1025,Eilema depressa,0.0,0.0,0.0,2
1142,1028,Erebus ephesperis,0.4,1.0,0.5714285714285714,2
1143,1031,Euchaetes egle,1.0,1.0,1.0,2
1144,1036,Euplagia quadripunctaria,1.0,0.5,0.6666666666666666,2
1145,1039,Halone sejuncta,0.3333333333333333,0.5,0.4,2
1146,1045,Hypena abalienalis,0.6666666666666666,1.0,0.8,2
1147,1052,Hypena proboscidalis,0.0,0.0,0.0,2
1148,1071,Lophocampa caryae,0.0,0.0,0.0,2
1149,1073,Lycomorpha pholus,0.0,0.0,0.0,2
1150,1079,Melipotis jucunda,0.0,0.0,0.0,2
1151,1081,Metria amella,0.0,0.0,0.0,2
1152,1086,Nigetia formosalis,0.0,0.0,0.0,2
1153,1107,Phalaenophana pyramusalis,0.0,0.0,0.0,2
1154,1128,Syntomeida epilais,0.0,0.0,0.0,2
1155,1131,Trigonodes hyppasia,1.0,0.5,0.6666666666666666,2
1156,1132,Tyria jacobaeae,1.0,0.5,0.6666666666666666,2
1157,1133,Utetheisa ornatrix,0.0,0.0,0.0,2
1158,1144,Paectes oculatrix,0.6666666666666666,1.0,0.8,2
1159,1145,Chionodes mediofuscella,0.2,0.5,0.2857142857142857,2
1160,1153,Aplocera plagiata,0.0,0.0,0.0,2
1161,1158,Cabera pusaria,0.5,0.5,0.5,2
1162,1171,Cingilia catenaria,0.3333333333333333,0.5,0.4,2
1163,1172,Circopetes obtusata,1.0,0.5,0.6666666666666666,2
1164,1173,Cladara atroliturata,0.3333333333333333,0.5,0.4,2
1165,1185,Cyclophora pendulinaria,0.5,0.5,0.5,2
1166,1187,Dichorda iridaria,1.0,1.0,1.0,2
1167,1198,Dysstroma truncata,0.0,0.0,0.0,2
1168,1213,Eulithis explanata,1.0,0.5,0.6666666666666666,2
1169,1223,Gymnoscelis rufifasciata,0.5,0.5,0.5,2
1170,1236,Idaea demissaria,0.5,0.5,0.5,2
1171,1257,Macaria bisignata,0.0,0.0,0.0,2
1172,1258,Macaria liturata,0.0,0.0,0.0,2
1173,1260,Melanchroia chephise,1.0,0.5,0.6666666666666666,2
1174,1265,Mesoleuca ruficillata,1.0,1.0,1.0,2
1175,1267,Milionia zonea,0.0,0.0,0.0,2
1176,1269,Nemoria bistriaria,0.5,0.5,0.5,2
1177,1272,Neoalcis californiaria,0.0,0.0,0.0,2
1178,1280,Ourapteryx sambucaria,1.0,1.0,1.0,2
1179,1299,Protoboarmia porcelaria,0.3333333333333333,0.5,0.4,2
1180,1302,Pseudopanthera macularia,1.0,0.5,0.6666666666666666,2
1181,1313,Synchlora frondaria,1.0,0.5,0.6666666666666666,2
1182,1320,Triphosa haesitata,0.3333333333333333,0.5,0.4,2
1183,1326,Phyllocnistis populiella,0.3333333333333333,0.5,0.4,2
1184,1327,Aenetus virescens,0.0,0.0,0.0,2
1185,1330,Achalarus lyciades,1.0,1.0,1.0,2
1186,1336,Antigonus erosus,0.3333333333333333,0.5,0.4,2
1187,1347,Calpodes ethlius,0.0,0.0,0.0,2
1188,1348,Carcharodus alceae,1.0,1.0,1.0,2
1189,1360,Erynnis horatius,1.0,0.5,0.6666666666666666,2
1190,1366,Euphyes dion,0.3333333333333333,0.5,0.4,2
1191,1367,Euphyes vestris,0.0,0.0,0.0,2
1192,1371,Hesperia comma,0.5,0.5,0.5,2
1193,1372,Hesperia leonardus,0.2,0.5,0.2857142857142857,2
1194,1375,Lerema accius,0.3333333333333333,0.5,0.4,2
1195,1383,Ochlodes agricola,0.0,0.0,0.0,2
1196,1385,Ochlodes sylvanus,0.0,0.0,0.0,2
1197,1386,Ocybadistes walkeri,0.5,0.5,0.5,2
1198,1390,Phocides polybius,0.0,0.0,0.0,2
1199,1395,Polites sabuleti,0.0,0.0,0.0,2
1200,1404,Thorybes pylades,0.5,0.5,0.5,2
1201,1411,Wallengrenia egeremet,0.3333333333333333,0.5,0.4,2
1202,1413,Lactura subfervens,1.0,0.5,0.6666666666666666,2
1203,1442,Atlides halesus,0.5,0.5,0.5,2
1204,1449,Callophrys henrici,1.0,1.0,1.0,2
1205,1452,Calycopis cecrops,0.5,1.0,0.6666666666666666,2
1206,1457,Celastrina echo,0.5,0.5,0.5,2
1207,1461,Chilades lajus,0.0,0.0,0.0,2
1208,1462,Chilades pandava,0.4,1.0,0.5714285714285714,2
1209,1463,Cigaritis lohita,0.4,1.0,0.5714285714285714,2
1210,1466,Cupido argiades,0.3333333333333333,0.5,0.4,2
1211,1477,Glaucopsyche alexis,1.0,0.5,0.6666666666666666,2
1212,1486,Icaricia lupini,0.25,0.5,0.3333333333333333,2
1213,1494,Leptotes pirithous,0.0,0.0,0.0,2
1214,1497,Lycaena alciphron,1.0,1.0,1.0,2
1215,1503,Lycaena hippothoe,0.3333333333333333,0.5,0.4,2
1216,1510,Megisba malaya,1.0,0.5,0.6666666666666666,2
1217,1513,Plebejus argus,0.5,0.5,0.5,2
1218,1515,Plebejus melissa,0.0,0.0,0.0,2
1219,1522,Prosotas nora,1.0,0.5,0.6666666666666666,2
1220,1526,Satyrium calanus,1.0,0.5,0.6666666666666666,2
1221,1535,Strymon istapa,0.0,0.0,0.0,2
1222,1536,Strymon melinus,1.0,0.5,0.6666666666666666,2
1223,1538,Thecla betulae,0.0,0.0,0.0,2
1224,1543,Zizula hylax,1.0,0.5,0.6666666666666666,2
1225,1547,Achatia distincta,0.25,0.5,0.3333333333333333,2
1226,1553,Acronicta impleta,0.5,0.5,0.5,2
1227,1561,Acronicta vinnula,0.5,0.5,0.5,2
1228,1571,Allagrapha aerea,1.0,1.0,1.0,2
1229,1576,Anaplectoides prasina,1.0,1.0,1.0,2
1230,1578,Anicla infecta,1.0,0.5,0.6666666666666666,2
1231,1581,Apamea sordens,0.0,0.0,0.0,2
1232,1587,Balsa tristrigella,1.0,1.0,1.0,2
1233,1588,Callopistria cordata,1.0,1.0,1.0,2
1234,1590,Callopistria mollissima,0.0,0.0,0.0,2
1235,1601,Condica vecors,0.6666666666666666,1.0,0.8,2
1236,1603,Copivaleria grotei,0.3333333333333333,0.5,0.4,2
1237,1606,Cosmodes elegans,1.0,0.5,0.6666666666666666,2
1238,1610,Cucullia asteroides,0.0,0.0,0.0,2
1239,1616,Elaphria chalcedonia,0.5,0.5,0.5,2
1240,1617,Elaphria festivoides,1.0,0.5,0.6666666666666666,2
1241,1624,Euplexia benesimilis,0.0,0.0,0.0,2
1242,1630,Galgula partita,0.0,0.0,0.0,2
1243,1638,Ichneutica mutans,0.0,0.0,0.0,2
1244,1646,Leucania incognita,0.4,1.0,0.5714285714285714,2
1245,1659,Morrisonia latex,0.0,0.0,0.0,2
1246,1663,Mythimna unipuncta,0.0,0.0,0.0,2
1247,1672,Orthodes majuscula,0.5,0.5,0.5,2
1248,1676,Orthosia incerta,0.0,0.0,0.0,2
1249,1677,Panthea acronyctoides,0.0,0.0,0.0,2
1250,1701,Schinia florida,0.5,0.5,0.5,2
1251,1703,Spodoptera exigua,0.25,0.5,0.3333333333333333,2
1252,1704,Spodoptera frugiperda,0.0,0.0,0.0,2
1253,1709,Spragueia leo,0.0,0.0,0.0,2
1254,1710,Striacosta albicosta,0.0,0.0,0.0,2
1255,1720,Xerociris wilsonii,1.0,1.0,1.0,2
1256,1734,Datana ministra,0.3333333333333333,0.5,0.4,2
1257,1737,Furcula borealis,0.5,0.5,0.5,2
1258,1743,Macrurocampa marthesia,0.0,0.0,0.0,2
1259,1745,Nerice bidentata,0.25,0.5,0.3333333333333333,2
1260,1750,Peridea ferruginea,0.3333333333333333,0.5,0.4,2
1261,1751,Phalera bucephala,0.0,0.0,0.0,2
1262,1752,Pheosia rimosa,0.6666666666666666,1.0,0.8,2
1263,1758,Stauropus fagi,0.0,0.0,0.0,2
1264,1766,Adelpha eulalia,0.0,0.0,0.0,2
1265,1778,Anthanassa texana,1.0,0.5,0.6666666666666666,2
1266,1795,Boloria bellona,0.25,0.5,0.3333333333333333,2
1267,1797,Boloria dia,0.0,0.0,0.0,2
1268,1810,Chlosyne gabbii,0.5,1.0,0.6666666666666666,2
1269,1811,Chlosyne gorgone,0.3333333333333333,0.5,0.4,2
1270,1831,Danaus petilia,1.0,0.5,0.6666666666666666,2
1271,1836,Dira clytus,0.0,0.0,0.0,2
1272,1848,Erebia medusa,1.0,1.0,1.0,2
1273,1855,Euploea core,0.5,0.5,0.5,2
1274,1856,Euploea midamus,0.3333333333333333,0.5,0.4,2
1275,1858,Euploea tulliolus,1.0,0.5,0.6666666666666666,2
1276,1860,Euptoieta hegesia,0.0,0.0,0.0,2
1277,1861,Euthalia aconthea,0.25,0.5,0.3333333333333333,2
1278,1878,Hypolimnas bolina,1.0,1.0,1.0,2
1279,1893,Junonia terea,0.5,1.0,0.6666666666666666,2
1280,1906,Libytheana carinenta,0.0,0.0,0.0,2
1281,1912,Limenitis reducta,0.5,0.5,0.5,2
1282,1916,Marpesia petreus,0.5,0.5,0.5,2
1283,1918,Megisto cymela,0.4,1.0,0.5714285714285714,2
1284,1930,Minois dryas,0.6666666666666666,1.0,0.8,2
1285,1933,Mycalesis mineus,0.6666666666666666,1.0,0.8,2
1286,1935,Myscelia ethusa,0.3333333333333333,0.5,0.4,2
1287,1937,Neptis sappho,0.5,1.0,0.6666666666666666,2
1288,1957,Polygonia comma,0.6666666666666666,1.0,0.8,2
1289,1964,Pyronia cecilia,1.0,1.0,1.0,2
1290,1975,Speyeria mormonia,0.25,0.5,0.3333333333333333,2
1291,1976,Symbrenthia lilaea,0.5,1.0,0.6666666666666666,2
1292,1985,Vanessa braziliensis,1.0,0.5,0.6666666666666666,2
1293,1988,Vanessa gonerilla,0.25,0.5,0.3333333333333333,2
1294,1990,Vanessa itea,0.0,0.0,0.0,2
1295,2005,Iphiclides feisthamelii,1.0,1.0,1.0,2
1296,2018,Papilio eurymedon,0.5,0.5,0.5,2
1297,2022,Papilio machaon,0.0,0.0,0.0,2
1298,2029,Papilio polyxenes,0.0,0.0,0.0,2
1299,2030,Papilio protenor,0.0,0.0,0.0,2
1300,2036,Papilio xuthus,1.0,0.5,0.6666666666666666,2
1301,2039,Parnassius clodius,0.3333333333333333,0.5,0.4,2
1302,2047,Anteos maerula,0.5,0.5,0.5,2
1303,2057,Belenois java,0.5,0.5,0.5,2
1304,2059,Catopsilia florella,0.3333333333333333,0.5,0.4,2
1305,2069,Delias pasithoe,1.0,1.0,1.0,2
1306,2074,Eurema hecabe,0.5,0.5,0.5,2
1307,2079,Gonepteryx rhamni,0.0,0.0,0.0,2
1308,2082,Kricogonia lyside,0.0,0.0,0.0,2
1309,2094,Pieris marginalis,0.0,0.0,0.0,2
1310,2109,Thyridopteryx ephemeraeformis,1.0,0.5,0.6666666666666666,2
1311,2110,Emmelina monodactyla,0.0,0.0,0.0,2
1312,2124,Galasa nigrinodis,0.0,0.0,0.0,2
1313,2126,Hypsopygia binodulalis,0.6666666666666666,1.0,0.8,2
1314,2147,Zemeros flegyas,1.0,1.0,1.0,2
1315,2163,Hyalophora columbia,1.0,1.0,1.0,2
1316,2176,Ceratomia amyntor,1.0,0.5,0.6666666666666666,2
1317,2182,Deidamia inscriptum,0.0,0.0,0.0,2
1318,2188,Erinnyis obscura,1.0,1.0,1.0,2
1319,2197,Hippotion celerio,0.6666666666666666,1.0,0.8,2
1320,2200,Hyles gallii,0.0,0.0,0.0,2
1321,2202,Laothoe populi,1.0,0.5,0.6666666666666666,2
1322,2203,Lapara bombycoides,1.0,0.5,0.6666666666666666,2
1323,2205,Manduca quinquemaculata,0.3333333333333333,0.5,0.4,2
1324,2208,Mimas tiliae,0.0,0.0,0.0,2
1325,2213,Pseudosphinx tetrio,0.0,0.0,0.0,2
1326,2214,Smerinthus cerisyi,1.0,0.5,0.6666666666666666,2
1327,2221,Sphinx ligustri,0.0,0.0,0.0,2
1328,2227,Thyris sepulchralis,0.6666666666666666,1.0,0.8,2
1329,2231,Acleris forsskaleana,0.5,1.0,0.6666666666666666,2
1330,2238,Choristoneura fumiferana,0.2,0.5,0.2857142857142857,2
1331,2251,Epiblema strenuana,0.5,0.5,0.5,2
1332,2254,Eucosma parmatana,0.0,0.0,0.0,2
1333,2263,Sparganothis sulfureana,1.0,1.0,1.0,2
1334,2271,Urania fulgens,0.0,0.0,0.0,2
1335,2273,Harrisina americana,0.0,0.0,0.0,2
1336,2274,Pyromorpha dimidiata,0.5,0.5,0.5,2
1337,2280,Iris oratoria,0.0,0.0,0.0,2
1338,2282,Hierodula patellifera,0.0,0.0,0.0,2
1339,2287,Stagmomantis carolina,0.0,0.0,0.0,2
1340,2300,Dicromantispa interrupta,0.0,0.0,0.0,2
1341,2301,Dicromantispa sayi,0.0,0.0,0.0,2
1342,2302,Zeugomantispa minuta,0.3333333333333333,0.5,0.4,2
1343,2306,Aeshna constricta,0.0,0.0,0.0,2
1344,2307,Aeshna cyanea,0.0,0.0,0.0,2
1345,2308,Aeshna eremita,0.0,0.0,0.0,2
1346,2312,Aeshna mixta,0.0,0.0,0.0,2
1347,2322,Boyeria vinosa,0.0,0.0,0.0,2
1348,2330,Calopteryx aequabilis,0.0,0.0,0.0,2
1349,2333,Calopteryx splendens,0.5,0.5,0.5,2
1350,2351,Argia plana,0.3333333333333333,0.5,0.4,2
1351,2353,Argia tibialis,0.0,0.0,0.0,2
1352,2354,Argia translata,0.0,0.0,0.0,2
1353,2356,Austroagrion watsoni,0.14285714285714285,0.5,0.2222222222222222,2
1354,2365,Enallagma aspersum,0.0,0.0,0.0,2
1355,2366,Enallagma basidens,0.25,0.5,0.3333333333333333,2
1356,2374,Enallagma exsulans,0.0,0.0,0.0,2
1357,2381,Erythromma najas,0.0,0.0,0.0,2
