method,class_index,species,family,genus,test_images,correct,accuracy,most_common_wrong_class,most_common_wrong_species,most_common_wrong_count
Optimized ImageNet-pretrained ResNet50,116,Calopteryx maculata (Ebony Jewelwing),Calopterygidae,Calopteryx,10,9,0.9,332,Nabalus albus (white rattlesnakeroot),1
Optimized ImageNet-pretrained ResNet50,119,Erpetogomphus designatus (Eastern Ringtail),Gomphidae,Erpetogomphus,10,9,0.9,23,Toxomerus politus (Maize Calligrapher Fly),1
Optimized ImageNet-pretrained ResNet50,121,Lestes virens (Small Spreadwing),Lestidae,Lestes,10,9,0.9,118,Enallagma geminatum (Skimming Bluet),1
Optimized ImageNet-pretrained ResNet50,125,Conocephalus fuscus (Long-winged Conehead),Tettigoniidae,Conocephalus,10,9,0.9,309,Stenotaphrum secundatum (Saint Augustine grass),1
Optimized ImageNet-pretrained ResNet50,126,Faxonius virilis (Virile Crayfish),Cambaridae,Faxonius,10,9,0.9,135,Perca flavescens (Yellow Perch),1
Optimized ImageNet-pretrained ResNet50,129,Rhinichthys atratulus (Blacknose Dace),Cyprinidae,Rhinichthys,10,9,0.9,106,Hippotion scrofa,1
Optimized ImageNet-pretrained ResNet50,131,Lepomis auritus (Redbreast Sunfish),Centrarchidae,Lepomis,10,9,0.9,132,Chaetodon capistratus (Four-eyed Butterflyfish),1
Optimized ImageNet-pretrained ResNet50,134,Parupeneus spilurus (Blackspot Goatfish),Mullidae,Parupeneus,10,9,0.9,130,Squalius cephalus (Chub),1
Optimized ImageNet-pretrained ResNet50,136,Abudefduf vaigiensis (Indo-Pacific Sergeant Major),Pomacentridae,Abudefduf,10,9,0.9,135,Perca flavescens (Yellow Perch),1
Optimized ImageNet-pretrained ResNet50,148,Anas georgica (Yellow-billed Pintail),Anatidae,Anas,10,9,0.9,206,Fluvicola nengeta (Masked Water-Tyrant),1
Optimized ImageNet-pretrained ResNet50,154,Heliodoxa jacula (Green-crowned Brilliant),Trochilidae,Heliodoxa,10,9,0.9,153,Archilochus alexandri (Black-chinned Hummingbird),1
Optimized ImageNet-pretrained ResNet50,157,Pluvialis dominica (American Golden-Plover),Charadriidae,Pluvialis,10,9,0.9,165,Tringa glareola (Wood Sandpiper),1
Optimized ImageNet-pretrained ResNet50,159,Haematopus palliatus (American Oystercatcher),Haematopodidae,Haematopus,10,9,0.9,165,Tringa glareola (Wood Sandpiper),1
Optimized ImageNet-pretrained ResNet50,184,Anthus pratensis (Meadow Pipit),Motacillidae,Anthus,10,9,0.9,194,Centronyx henslowii (Henslow's Sparrow),1
Optimized ImageNet-pretrained ResNet50,185,Oenanthe familiaris (Familiar Chat),Muscicapidae,Oenanthe,10,9,0.9,207,Myiarchus cinerascens (Ash-throated Flycatcher),1
Optimized ImageNet-pretrained ResNet50,195,Pipilo erythrophthalmus (Eastern Towhee),Passerellidae,Pipilo,10,9,0.9,266,Amanita rubescens (blusher),1
Optimized ImageNet-pretrained ResNet50,196,Eopsaltria australis (Eastern Yellow Robin),Petroicidae,Eopsaltria,10,9,0.9,186,Poecile hudsonicus (Boreal Chickadee),1
Optimized ImageNet-pretrained ResNet50,206,Fluvicola nengeta (Masked Water-Tyrant),Tyrannidae,Fluvicola,10,9,0.9,153,Archilochus alexandri (Black-chinned Hummingbird),1
Optimized ImageNet-pretrained ResNet50,211,Nycticorax nycticorax (Black-crowned Night Heron),Ardeidae,Nycticorax,10,9,0.9,457,Pulsatilla patens (eastern pasqueflower),1
Optimized ImageNet-pretrained ResNet50,213,Phoenicopterus ruber (American Flamingo),Phoenicopteridae,Phoenicopterus,10,9,0.9,152,Mergus merganser (Common Merganser),1
Optimized ImageNet-pretrained ResNet50,224,Lycalopex culpaeus (Culpeo),Canidae,Lycalopex,10,9,0.9,237,Gerrhonotus infernalis (Texas Alligator Lizard),1
Optimized ImageNet-pretrained ResNet50,227,Phocarctos hookeri (New Zealand Sea Lion),Otariidae,Phocarctos,10,9,0.9,232,Marmota monax (Woodchuck),1
Optimized ImageNet-pretrained ResNet50,232,Marmota monax (Woodchuck),Sciuridae,Marmota,10,9,0.9,224,Lycalopex culpaeus (Culpeo),1
Optimized ImageNet-pretrained ResNet50,240,Tantilla gracilis (Flat-headed Snake),Colubridae,Tantilla,10,9,0.9,236,Anguis veronensis (Italian Slow Worm),1
Optimized ImageNet-pretrained ResNet50,242,Basiliscus vittatus (Brown Basilisk),Corytophanidae,Basiliscus,10,9,0.9,237,Gerrhonotus infernalis (Texas Alligator Lizard),1
Optimized ImageNet-pretrained ResNet50,249,Actinia equina (Beadlet anemone),Actiniidae,Actinia,10,9,0.9,29,Graphosoma italicum (European Striped Shield Bug),1
Optimized ImageNet-pretrained ResNet50,250,Clinocardium nuttallii (Nuttall's Cockle),Cardiidae,Clinocardium,10,9,0.9,252,Buccinum undatum (Common Whelk),1
Optimized ImageNet-pretrained ResNet50,260,Tonicella lineata (Lined Chiton),Tonicellidae,Tonicella,10,9,0.9,259,Helix lucorum (Turkish Snail),1
Optimized ImageNet-pretrained ResNet50,261,Peltigera praetextata (scaly pelt lichen),Peltigeraceae,Peltigera,10,9,0.9,276,Thuidium delicatulum (delicate fern moss),1
Optimized ImageNet-pretrained ResNet50,265,Chlorophyllum molybdites (green-spored parasol),Agaricaceae,Chlorophyllum,10,9,0.9,268,Roridomyces austrororidus,1
Optimized ImageNet-pretrained ResNet50,267,Lichenomphalia umbellifera (Lichen Agaric),Hygrophoraceae,Lichenomphalia,10,9,0.9,268,Roridomyces austrororidus,1
Optimized ImageNet-pretrained ResNet50,270,Turbinellus floccosus (Scaly Chanterelle),Gomphaceae,Turbinellus,10,9,0.9,269,Chalciporus piperatus (Peppery Bolete),1
Optimized ImageNet-pretrained ResNet50,272,Fomes fomentarius (Hoof Fungus),Polyporaceae,Fomes,10,9,0.9,223,Canis lupus (Gray Wolf),1
Optimized ImageNet-pretrained ResNet50,275,Rhizomnium glabrescens (fan moss),Mniaceae,Rhizomnium,10,9,0.9,348,Cardamine hirsuta (hairy bittercress),1
Optimized ImageNet-pretrained ResNet50,276,Thuidium delicatulum (delicate fern moss),Thuidiaceae,Thuidium,10,9,0.9,275,Rhizomnium glabrescens (fan moss),1
Optimized ImageNet-pretrained ResNet50,277,Codium fragile (Sponge Weed),Codiaceae,Codium,10,9,0.9,255,Phidiana hiltoni (Hilton's Aeolid),1
Optimized ImageNet-pretrained ResNet50,279,Ephedra trifurca (longleaf ephedra),Ephedraceae,Ephedra,10,9,0.9,365,Eriogonum deflexum (skeleton weed),1
Optimized ImageNet-pretrained ResNet50,286,Muscari neglectum (Grape hyacinth),Asparagaceae,Muscari,10,9,0.9,405,Garrya elliptica (Coast silk tassel),1
Optimized ImageNet-pretrained ResNet50,289,Crocus vernus (Spring Crocus),Iridaceae,Crocus,10,9,0.9,344,Echium plantagineum (Salvation Jane),1
Optimized ImageNet-pretrained ResNet50,294,Ophrys insectifera (Fly Orchid),Orchidaceae,Ophrys,10,9,0.9,425,Veronica americana (American brooklime),1
Optimized ImageNet-pretrained ResNet50,295,Spathoglottis plicata (Philippine Ground Orchid),Orchidaceae,Spathoglottis,10,9,0.9,290,Cephalanthera rubra (Red Helleborine),1
Optimized ImageNet-pretrained ResNet50,297,Erythronium oregonum (giant white fawn lily),Liliaceae,Erythronium,10,9,0.9,303,Smilax glauca (sawbrier),1
Optimized ImageNet-pretrained ResNet50,300,Lilium pardalinum (Leopard Lily),Liliaceae,Lilium,10,9,0.9,298,Fritillaria recurva (scarlet fritillary),1
Optimized ImageNet-pretrained ResNet50,304,Carex digitata (Fingered Sedge),Cyperaceae,Carex,10,9,0.9,310,Themeda triandra (Kangaroo Grass),1
Optimized ImageNet-pretrained ResNet50,315,Panax trifolius (dwarf ginseng),Araliaceae,Panax,10,9,0.9,467,Rubus schmidelioides,1
Optimized ImageNet-pretrained ResNet50,319,Ambrosia salsola (common burrobrush),Asteraceae,Ambrosia,10,9,0.9,279,Ephedra trifurca (longleaf ephedra),1
Optimized ImageNet-pretrained ResNet50,330,Leucanthemum vulgare (oxeye daisy),Asteraceae,Leucanthemum,10,9,0.9,361,Stellaria graminea (lesser stitchwort),1
Optimized ImageNet-pretrained ResNet50,338,Solidago rugosa (common wrinkle-leaved goldenrod),Asteraceae,Solidago,10,9,0.9,428,Verbascum nigrum (Dark Mullein),1
Optimized ImageNet-pretrained ResNet50,341,Tithonia tubaeformis (tree marigold),Asteraceae,Tithonia,10,9,0.9,262,Teloschistes flavicans (Golden Hair-lichen),1
Optimized ImageNet-pretrained ResNet50,343,Jasione montana (Sheep's-bit),Campanulaceae,Jasione,10,9,0.9,425,Veronica americana (American brooklime),1
Optimized ImageNet-pretrained ResNet50,344,Echium plantagineum (Salvation Jane),Boraginaceae,Echium,10,9,0.9,359,Honckenya peploides (Sea Sandwort),1
Optimized ImageNet-pretrained ResNet50,350,Dithyrea californica (California shieldpod),Brassicaceae,Dithyrea,10,9,0.9,376,Ecballium elaterium (squirting cucumber),1
Optimized ImageNet-pretrained ResNet50,355,Echinocereus pectinatus (Spiny Hedgehog Cactus),Cactaceae,Echinocereus,10,9,0.9,318,Achillea millefolium (common yarrow),1
Optimized ImageNet-pretrained ResNet50,367,Persicaria maculosa (redshank),Polygonaceae,Persicaria,10,9,0.9,303,Smilax glauca (sawbrier),1
Optimized ImageNet-pretrained ResNet50,369,Polygonum paronychia (beach knotweed),Polygonaceae,Polygonum,10,9,0.9,277,Codium fragile (Sponge Weed),1
Optimized ImageNet-pretrained ResNet50,371,Rumex hymenosepalus (canaigre dock),Polygonaceae,Rumex,10,9,0.9,337,Silphium terebinthinaceum (prairie dock),1
Optimized ImageNet-pretrained ResNet50,374,Mentzelia hispida (Streambank Stickleaf),Loasaceae,Mentzelia,10,9,0.9,447,Aristotelia serrata (Wineberry),1
Optimized ImageNet-pretrained ResNet50,382,Ceratiola ericoides (sand heath),Ericaceae,Ceratiola,10,9,0.9,395,Cytisus scoparius (Scotch Broom),1
Optimized ImageNet-pretrained ResNet50,389,Ipomopsis longiflora (flaxflowered ipomopsis),Polemoniaceae,Ipomopsis,10,9,0.9,297,Erythronium oregonum (giant white fawn lily),1
Optimized ImageNet-pretrained ResNet50,396,Melilotus albus (white sweet clover),Fabaceae,Melilotus,10,9,0.9,296,Spiranthes lacera (Slender Ladies' Tresses),1
Optimized ImageNet-pretrained ResNet50,399,Thermopsis californica (California goldenbanner),Fabaceae,Thermopsis,10,9,0.9,428,Verbascum nigrum (Dark Mullein),1
Optimized ImageNet-pretrained ResNet50,401,Polygala rugelii (Yellow milkwort),Polygalaceae,Polygala,10,9,0.9,306,Paspalum dilatatum (Dallis grass),1
Optimized ImageNet-pretrained ResNet50,406,Frasera caroliniensis (American columbo),Gentianaceae,Frasera,10,9,0.9,169,Passerina ciris (Painted Bunting),1
Optimized ImageNet-pretrained ResNet50,409,Ajuga genevensis (Blue Bugle),Lamiaceae,Ajuga,10,9,0.9,410,Ajuga reptans (carpet bugle),1
Optimized ImageNet-pretrained ResNet50,412,Monarda punctata (spotted horse mint),Lamiaceae,Monarda,10,9,0.9,291,Dactylorhiza fuchsii (Common Spotted Orchid),1
Optimized ImageNet-pretrained ResNet50,415,Stachys palustris (Marsh Woundwort),Lamiaceae,Stachys,10,9,0.9,287,Asphodelus ramosus (Branched Asphodel),1
Optimized ImageNet-pretrained ResNet50,416,Trichostema lanatum (woolly blue curls),Lamiaceae,Trichostema,10,9,0.9,381,Calluna vulgaris (common heather),1
Optimized ImageNet-pretrained ResNet50,420,Epifagus virginiana (Beechdrops),Orobanchaceae,Epifagus,10,9,0.9,473,Toxicodendron rydbergii (poison ivy),1
Optimized ImageNet-pretrained ResNet50,422,Pedicularis densiflora (Indian Warrior),Orobanchaceae,Pedicularis,10,9,0.9,371,Rumex hymenosepalus (canaigre dock),1
Optimized ImageNet-pretrained ResNet50,423,Erythranthe cardinalis (scarlet monkeyflower),Phrymaceae,Erythranthe,10,9,0.9,446,Oenothera rosea (rose evening primrose),1
Optimized ImageNet-pretrained ResNet50,435,Croton glandulosus (Tropic Croton),Euphorbiaceae,Croton,10,9,0.9,445,Muntingia calabura (Cherry Tree),1
Optimized ImageNet-pretrained ResNet50,443,Abutilon theophrasti (velvetleaf),Malvaceae,Abutilon,10,9,0.9,481,Ipomoea coccinea (red morning glory),1
Optimized ImageNet-pretrained ResNet50,444,Malva assurgentiflora (Island Mallow),Malvaceae,Malva,10,9,0.9,454,Aquilegia vulgaris (common columbine),1
Optimized ImageNet-pretrained ResNet50,453,Anemonastrum canadense (meadow anemone),Ranunculaceae,Anemonastrum,10,9,0.9,324,Erigeron sumatrensis (tropical horseweed),1
Optimized ImageNet-pretrained ResNet50,474,Bursera microphylla (elephant tree),Burseraceae,Bursera,10,9,0.9,448,Banksia integrifolia (Coastal Banksia),1
Optimized ImageNet-pretrained ResNet50,475,Acer campestre (field maple),Sapindaceae,Acer,10,9,0.9,314,Fatsia japonica (Japanese aralia),1
Optimized ImageNet-pretrained ResNet50,478,Rhodiola integrifolia (western roseroot),Crassulaceae,Rhodiola,10,9,0.9,363,Limonium perezii (Perez's sea lavender),1
Optimized ImageNet-pretrained ResNet50,482,Ipomoea obscura (Obscure Morning Glory),Convolvulaceae,Ipomoea,10,9,0.9,366,Fallopia cilinodis (Fringed Bindweed),1
Optimized ImageNet-pretrained ResNet50,485,Ampelopsis glandulosa (Porcelain Berry),Vitaceae,Ampelopsis,10,9,0.9,385,Gaultheria antipoda,1
Optimized ImageNet-pretrained ResNet50,494,Asplenium bulbiferum (Hen and Chicks Fern),Aspleniaceae,Asplenium,10,9,0.9,496,Cystopteris fragilis (brittle bladderfern),1
Optimized ImageNet-pretrained ResNet50,495,Lomaria discolor (Crown Fern),Blechnaceae,Lomaria,10,9,0.9,259,Helix lucorum (Turkish Snail),1
Optimized ImageNet-pretrained ResNet50,4,Paravaejovis puritanus,Vaejovidae,Paravaejovis,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,14,Anoplotrupes stercorosus (Woodland Dor Beetle),Geotrupidae,Anoplotrupes,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,18,Calliphora vicina (Blue Blowfly),Calliphoridae,Calliphora,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,23,Toxomerus politus (Maize Calligrapher Fly),Syrphidae,Toxomerus,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,25,Acanthocephala femorata (Florida Leaf-footed Bug),Coreidae,Acanthocephala,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,26,Leptoglossus clypealis (Western Leaf-footed Bug),Coreidae,Leptoglossus,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,28,Adelphocoris lineolatus (Alfalfa Plant Bug),Miridae,Adelphocoris,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,41,Ammophila procera (Common Thread-waisted Wasp),Sphecidae,Ammophila,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,45,Parapoynx diminutalis (Hydrilla Leafcutter Moth),Crambidae,Parapoynx,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,46,Perispasta caeculalis (Titian Peale's Crambid),Crambidae,Perispasta,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,47,Pyrausta volupialis (Volupial Pyrausta Moth),Crambidae,Pyrausta,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,55,Chiasmia clathrata (Latticed Heath),Geometridae,Chiasmia,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,57,Colotois pennaria (Feathered Thorn),Geometridae,Colotois,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,59,Ilexia intractata (Black-dotted Ruddy Moth),Geometridae,Ilexia,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,60,Probole amicaria (Alien Probole Moth),Geometridae,Probole,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,61,Tetracis cachexiata (White Slant-line),Geometridae,Tetracis,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,64,Burnsius philetas (Desert Checkered-Skipper),Hesperiidae,Burnsius,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,66,Iambrix salsala (Chestnut Bob),Hesperiidae,Iambrix,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,69,Polites mystic (Long Dash Skipper),Hesperiidae,Polites,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,73,Anthene emolus (Common Ciliate Blue),Lycaenidae,Anthene,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,74,Catochrysops strabo (Forget-me-not),Lycaenidae,Catochrysops,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,81,Lithacodia musta (Small Mossy Lithacodia),Noctuidae,Lithacodia,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,83,Ponometia semiflava (Half-yellow Moth),Noctuidae,Ponometia,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,84,Pseudoips prasinana (Green Silver-lines),Nolidae,Pseudoips,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,86,Brenthis ino (Lesser Marbled Fritillary),Nymphalidae,Brenthis,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,88,Dryas iulia (Julia Butterfly),Nymphalidae,Dryas,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,92,Smyrna blomfildia (Blomfild's Beauty),Nymphalidae,Smyrna,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,96,Glutophrissa drusilla (Florida White),Pieridae,Glutophrissa,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,99,Calephelis nemesis (Fatal Metalmark),Riodinidae,Calephelis,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,100,Melanis pixe (Red-bordered Pixie),Riodinidae,Melanis,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,101,Anisota senatoria (Orange-tipped Oakworm Moth),Saturniidae,Anisota,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,104,Saturnia pyri (Giant Peacock Moth),Saturniidae,Saturnia,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,109,Argyrotaenia velutinana (Red-banded Leafroller),Tortricidae,Argyrotaenia,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,110,Cydia latiferreana (Filbertworm Moth),Tortricidae,Cydia,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,111,Epiblema otiosana (Bidens Borer Moth),Tortricidae,Epiblema,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,112,Platynota rostrana (Omnivorous Platynota Moth),Tortricidae,Platynota,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,114,Chrysopa oculata,Chrysopidae,Chrysopa,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,115,Libelloides coccajus (Owly Sulphur),Myrmeleontidae,Libelloides,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,122,Neurothemis taiwanensis,Libellulidae,Neurothemis,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,127,Petrolisthes elongatus (New Zealand Half Crab),Porcellanidae,Petrolisthes,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,128,Pimephales notatus (Bluntnose Minnow),Cyprinidae,Pimephales,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,132,Chaetodon capistratus (Four-eyed Butterflyfish),Chaetodontidae,Chaetodon,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,138,Paralabrax clathratus (Kelp Bass),Serranidae,Paralabrax,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,140,Hippocampus histrix (Spiny Seahorse),Syngnathidae,Hippocampus,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,144,Aneides aeneus (Green Salamander),Plethodontidae,Aneides,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,167,Pavo cristatus (Common Peafowl),Phasianidae,Pavo,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,168,Zapornia flavirostra (Black Crake),Rallidae,Zapornia,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,189,Setophaga citrina (Hooded Warbler),Parulidae,Setophaga,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,218,Trogon rufus (Black-throated Trogon),Trogonidae,Trogon,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,219,Ginglymostoma cirratum (Nurse Shark),Ginglymostomatidae,Ginglymostoma,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,220,Oreotragus oreotragus (Klipspringer),Bovidae,Oreotragus,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,228,Galeopterus variegatus (Sunda Flying Lemur),Cynocephalidae,Galeopterus,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,229,Macropus fuliginosus (Western Grey Kangaroo),Macropodidae,Macropus,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,231,Myodes glareolus (Bank Vole),Cricetidae,Myodes,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,246,Plestiodon obsoletus (Great Plains Skink),Scincidae,Plestiodon,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,255,Phidiana hiltoni (Hilton's Aeolid),Facelinidae,Phidiana,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,256,Phyllidia varicosa (Varicose Wart Slug),Phyllidiidae,Phyllidia,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,259,Helix lucorum (Turkish Snail),Helicidae,Helix,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,262,Teloschistes flavicans (Golden Hair-lichen),Teloschistaceae,Teloschistes,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,269,Chalciporus piperatus (Peppery Bolete),Boletaceae,Chalciporus,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,271,Phallus impudicus (stinkhorn),Phallaceae,Phallus,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,273,Hericium americanum (Bear's Head Tooth),Hericiaceae,Hericium,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,274,Xylobolus frustulatus (ceramic parchment),Stereaceae,Xylobolus,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,280,Cocos nucifera (coconut palm),Arecaceae,Cocos,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,282,Hymenocallis liriosme (spring spiderlily),Amaryllidaceae,Hymenocallis,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,285,Camassia quamash (small camas),Asparagaceae,Camassia,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,287,Asphodelus ramosus (Branched Asphodel),Asphodelaceae,Asphodelus,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,291,Dactylorhiza fuchsii (Common Spotted Orchid),Orchidaceae,Dactylorhiza,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,293,Neottia nidus-avis (bird's-nest orchid),Orchidaceae,Neottia,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,298,Fritillaria recurva (scarlet fritillary),Liliaceae,Fritillaria,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,299,Lilium bulbiferum (fire lily),Liliaceae,Lilium,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,308,Setaria viridis (Green Bristle Grass),Poaceae,Setaria,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,310,Themeda triandra (Kangaroo Grass),Poaceae,Themeda,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,327,Gaillardia aristata (great blanketflower),Asteraceae,Gaillardia,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,329,Hymenopappus artemisiifolius (Old Plainsman),Asteraceae,Hymenopappus,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,331,Melanthera nivea (Snow Squarestem),Asteraceae,Melanthera,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,342,Campanula prenanthoides (California Harebell),Campanulaceae,Campanula,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,358,Ferocactus cylindraceus (California barrel cactus),Cactaceae,Ferocactus,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,360,Silene flos-cuculi (ragged-Robin),Caryophyllaceae,Silene,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,363,Limonium perezii (Perez's sea lavender),Plumbaginaceae,Limonium,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,384,Erica coccinea (Red Heath),Ericaceae,Erica,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,386,Kalmia procumbens (alpine azalea),Ericaceae,Kalmia,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,400,Polygala nana (candyroot),Polygalaceae,Polygala,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,411,Melissa officinalis (lemon balm),Lamiaceae,Melissa,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,418,Castilleja arvensis (field Indian paintbrush),Orobanchaceae,Castilleja,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,419,Castilleja purpurea (Purple paintbrush),Orobanchaceae,Castilleja,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,442,Viola rotundifolia (Round-leaved Violet),Violaceae,Viola,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,445,Muntingia calabura (Cherry Tree),Muntingiaceae,Muntingia,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,450,Mimetes cucullatus (red pagoda),Proteaceae,Mimetes,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,455,Clematis crispa (Swamp Leather Flower),Ranunculaceae,Clematis,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,471,Urtica urens (Dwarf Nettle),Urticaceae,Urtica,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,481,Ipomoea coccinea (red morning glory),Convolvulaceae,Ipomoea,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,483,Solanum dimidiatum (western horsenettle),Solanaceae,Solanum,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,487,Sequoiadendron giganteum (giant sequoia),Cupressaceae,Sequoiadendron,10,10,1.0,,,0
Optimized ImageNet-pretrained ResNet50,497,Dennstaedtia punctilobula (hay-scented fern),Dennstaedtiaceae,Dennstaedtia,10,10,1.0,,,0
