method,class_index,species,family,genus,test_images,correct,accuracy,most_common_wrong_class,most_common_wrong_species,most_common_wrong_count
ImageNet-pretrained ConvNeXt-Tiny with MixUp,224,Lycalopex culpaeus (Culpeo),Canidae,Lycalopex,10,9,0.9,178,Riparia riparia (Bank Swallow),1
ImageNet-pretrained ConvNeXt-Tiny with MixUp,226,Mephitis macroura (Hooded Skunk),Mephitidae,Mephitis,10,9,0.9,223,Canis lupus (Gray Wolf),1
ImageNet-pretrained ConvNeXt-Tiny with MixUp,235,Crocodylus moreletii (Belize Crocodile),Crocodylidae,Crocodylus,10,9,0.9,149,Cygnus olor (Mute Swan),1
ImageNet-pretrained ConvNeXt-Tiny with MixUp,244,Iguana iguana (Green Iguana),Iguanidae,Iguana,10,9,0.9,243,Micrurus tener (Texas Coralsnake),1
ImageNet-pretrained ConvNeXt-Tiny with MixUp,250,Clinocardium nuttallii (Nuttall's Cockle),Cardiidae,Clinocardium,10,9,0.9,252,Buccinum undatum (Common Whelk),1
ImageNet-pretrained ConvNeXt-Tiny with MixUp,251,Aliger gigas (Queen Conch),Strombidae,Aliger,10,9,0.9,140,Hippocampus histrix (Spiny Seahorse),1
ImageNet-pretrained ConvNeXt-Tiny with MixUp,252,Buccinum undatum (Common Whelk),Buccinidae,Buccinum,10,9,0.9,253,Californiconus californicus (California Cone),1
ImageNet-pretrained ConvNeXt-Tiny with MixUp,253,Californiconus californicus (California Cone),Conidae,Californiconus,10,9,0.9,252,Buccinum undatum (Common Whelk),1
ImageNet-pretrained ConvNeXt-Tiny with MixUp,257,Rumina decollata (Decollate Snail),Achatinidae,Rumina,10,9,0.9,253,Californiconus californicus (California Cone),1
ImageNet-pretrained ConvNeXt-Tiny with MixUp,259,Helix lucorum (Turkish Snail),Helicidae,Helix,10,9,0.9,246,Plestiodon obsoletus (Great Plains Skink),1
ImageNet-pretrained ConvNeXt-Tiny with MixUp,260,Tonicella lineata (Lined Chiton),Tonicellidae,Tonicella,10,9,0.9,252,Buccinum undatum (Common Whelk),1
ImageNet-pretrained ConvNeXt-Tiny with MixUp,261,Peltigera praetextata (scaly pelt lichen),Peltigeraceae,Peltigera,10,9,0.9,276,Thuidium delicatulum (delicate fern moss),1
ImageNet-pretrained ConvNeXt-Tiny with MixUp,264,Agaricus xanthodermus (Yellow Stainer),Agaricaceae,Agaricus,10,9,0.9,250,Clinocardium nuttallii (Nuttall's Cockle),1
ImageNet-pretrained ConvNeXt-Tiny with MixUp,267,Lichenomphalia umbellifera (Lichen Agaric),Hygrophoraceae,Lichenomphalia,10,9,0.9,265,Chlorophyllum molybdites (green-spored parasol),1
ImageNet-pretrained ConvNeXt-Tiny with MixUp,275,Rhizomnium glabrescens (fan moss),Mniaceae,Rhizomnium,10,9,0.9,348,Cardamine hirsuta (hairy bittercress),1
ImageNet-pretrained ConvNeXt-Tiny with MixUp,276,Thuidium delicatulum (delicate fern moss),Thuidiaceae,Thuidium,10,9,0.9,480,Tolmiea menziesii (youth on age),1
ImageNet-pretrained ConvNeXt-Tiny with MixUp,286,Muscari neglectum (Grape hyacinth),Asparagaceae,Muscari,10,9,0.9,376,Ecballium elaterium (squirting cucumber),1
ImageNet-pretrained ConvNeXt-Tiny with MixUp,287,Asphodelus ramosus (Branched Asphodel),Asphodelaceae,Asphodelus,10,9,0.9,312,Chaerophyllum aromaticum (Broad-leaved Chervil),1
ImageNet-pretrained ConvNeXt-Tiny with MixUp,294,Ophrys insectifera (Fly Orchid),Orchidaceae,Ophrys,10,9,0.9,305,Schoenoplectus pungens (common three-square),1
ImageNet-pretrained ConvNeXt-Tiny with MixUp,296,Spiranthes lacera (Slender Ladies' Tresses),Orchidaceae,Spiranthes,10,9,0.9,306,Paspalum dilatatum (Dallis grass),1
ImageNet-pretrained ConvNeXt-Tiny with MixUp,297,Erythronium oregonum (giant white fawn lily),Liliaceae,Erythronium,10,9,0.9,303,Smilax glauca (sawbrier),1
ImageNet-pretrained ConvNeXt-Tiny with MixUp,300,Lilium pardalinum (Leopard Lily),Liliaceae,Lilium,10,9,0.9,298,Fritillaria recurva (scarlet fritillary),1
ImageNet-pretrained ConvNeXt-Tiny with MixUp,301,Trillium nivale (snow trillium),Melanthiaceae,Trillium,10,9,0.9,237,Gerrhonotus infernalis (Texas Alligator Lizard),1
ImageNet-pretrained ConvNeXt-Tiny with MixUp,308,Setaria viridis (Green Bristle Grass),Poaceae,Setaria,10,9,0.9,304,Carex digitata (Fingered Sedge),1
ImageNet-pretrained ConvNeXt-Tiny with MixUp,311,Dendrolycopodium obscurum (princess pine),Lycopodiaceae,Dendrolycopodium,10,9,0.9,276,Thuidium delicatulum (delicate fern moss),1
ImageNet-pretrained ConvNeXt-Tiny with MixUp,320,Artemisia vulgaris (common mugwort),Asteraceae,Artemisia,10,9,0.9,173,Psilorhinus morio (Brown Jay),1
ImageNet-pretrained ConvNeXt-Tiny with MixUp,322,Cirsium texanum (Texas Thistle),Asteraceae,Cirsium,10,9,0.9,305,Schoenoplectus pungens (common three-square),1
ImageNet-pretrained ConvNeXt-Tiny with MixUp,330,Leucanthemum vulgare (oxeye daisy),Asteraceae,Leucanthemum,10,9,0.9,281,Allium cernuum (nodding onion),1
ImageNet-pretrained ConvNeXt-Tiny with MixUp,334,Packera tampicana (Great Plains Ragwort),Asteraceae,Packera,10,9,0.9,306,Paspalum dilatatum (Dallis grass),1
ImageNet-pretrained ConvNeXt-Tiny with MixUp,338,Solidago rugosa (common wrinkle-leaved goldenrod),Asteraceae,Solidago,10,9,0.9,394,Acacia longifolia (longleaf wattle),1
ImageNet-pretrained ConvNeXt-Tiny with MixUp,343,Jasione montana (Sheep's-bit),Campanulaceae,Jasione,10,9,0.9,431,Glandularia bipinnatifida (Dakota mock vervain),1
ImageNet-pretrained ConvNeXt-Tiny with MixUp,344,Echium plantagineum (Salvation Jane),Boraginaceae,Echium,10,9,0.9,333,Ozothamnus leptophyllus (Tauhinu),1
ImageNet-pretrained ConvNeXt-Tiny with MixUp,347,Cakile maritima (European Searocket),Brassicaceae,Cakile,10,9,0.9,386,Kalmia procumbens (alpine azalea),1
ImageNet-pretrained ConvNeXt-Tiny with MixUp,350,Dithyrea californica (California shieldpod),Brassicaceae,Dithyrea,10,9,0.9,376,Ecballium elaterium (squirting cucumber),1
ImageNet-pretrained ConvNeXt-Tiny with MixUp,361,Stellaria graminea (lesser stitchwort),Caryophyllaceae,Stellaria,10,9,0.9,362,Montia parvifolia (Small-leaved Blinks),1
ImageNet-pretrained ConvNeXt-Tiny with MixUp,366,Fallopia cilinodis (Fringed Bindweed),Polygonaceae,Fallopia,10,9,0.9,473,Toxicodendron rydbergii (poison ivy),1
ImageNet-pretrained ConvNeXt-Tiny with MixUp,369,Polygonum paronychia (beach knotweed),Polygonaceae,Polygonum,10,9,0.9,308,Setaria viridis (Green Bristle Grass),1
ImageNet-pretrained ConvNeXt-Tiny with MixUp,371,Rumex hymenosepalus (canaigre dock),Polygonaceae,Rumex,10,9,0.9,433,Magnolia tripetala (umbrella magnolia),1
ImageNet-pretrained ConvNeXt-Tiny with MixUp,374,Mentzelia hispida (Streambank Stickleaf),Loasaceae,Mentzelia,10,9,0.9,475,Acer campestre (field maple),1
ImageNet-pretrained ConvNeXt-Tiny with MixUp,379,Arbutus unedo (strawberry tree),Ericaceae,Arbutus,10,9,0.9,336,Senecio glastifolius (Woad-leaved ragwort),1
ImageNet-pretrained ConvNeXt-Tiny with MixUp,390,Phlox drummondii (Drummond's phlox),Polemoniaceae,Phlox,10,9,0.9,431,Glandularia bipinnatifida (Dakota mock vervain),1
ImageNet-pretrained ConvNeXt-Tiny with MixUp,391,Phlox longifolia (longleaf phlox),Polemoniaceae,Phlox,10,9,0.9,390,Phlox drummondii (Drummond's phlox),1
ImageNet-pretrained ConvNeXt-Tiny with MixUp,399,Thermopsis californica (California goldenbanner),Fabaceae,Thermopsis,10,9,0.9,428,Verbascum nigrum (Dark Mullein),1
ImageNet-pretrained ConvNeXt-Tiny with MixUp,401,Polygala rugelii (Yellow milkwort),Polygalaceae,Polygala,10,9,0.9,304,Carex digitata (Fingered Sedge),1
ImageNet-pretrained ConvNeXt-Tiny with MixUp,418,Castilleja arvensis (field Indian paintbrush),Orobanchaceae,Castilleja,10,9,0.9,422,Pedicularis densiflora (Indian Warrior),1
ImageNet-pretrained ConvNeXt-Tiny with MixUp,420,Epifagus virginiana (Beechdrops),Orobanchaceae,Epifagus,10,9,0.9,473,Toxicodendron rydbergii (poison ivy),1
ImageNet-pretrained ConvNeXt-Tiny with MixUp,423,Erythranthe cardinalis (scarlet monkeyflower),Phrymaceae,Erythranthe,10,9,0.9,418,Castilleja arvensis (field Indian paintbrush),1
ImageNet-pretrained ConvNeXt-Tiny with MixUp,425,Veronica americana (American brooklime),Plantaginaceae,Veronica,10,9,0.9,324,Erigeron sumatrensis (tropical horseweed),1
ImageNet-pretrained ConvNeXt-Tiny with MixUp,428,Verbascum nigrum (Dark Mullein),Scrophulariaceae,Verbascum,10,9,0.9,429,Verbascum virgatum (Wand Mullein),1
ImageNet-pretrained ConvNeXt-Tiny with MixUp,431,Glandularia bipinnatifida (Dakota mock vervain),Verbenaceae,Glandularia,10,9,0.9,390,Phlox drummondii (Drummond's phlox),1
ImageNet-pretrained ConvNeXt-Tiny with MixUp,434,Acalypha rhomboidea (common copperleaf),Euphorbiaceae,Acalypha,10,9,0.9,435,Croton glandulosus (Tropic Croton),1
ImageNet-pretrained ConvNeXt-Tiny with MixUp,435,Croton glandulosus (Tropic Croton),Euphorbiaceae,Croton,10,9,0.9,467,Rubus schmidelioides,1
ImageNet-pretrained ConvNeXt-Tiny with MixUp,443,Abutilon theophrasti (velvetleaf),Malvaceae,Abutilon,10,9,0.9,481,Ipomoea coccinea (red morning glory),1
ImageNet-pretrained ConvNeXt-Tiny with MixUp,453,Anemonastrum canadense (meadow anemone),Ranunculaceae,Anemonastrum,10,9,0.9,457,Pulsatilla patens (eastern pasqueflower),1
ImageNet-pretrained ConvNeXt-Tiny with MixUp,470,Laportea canadensis (Canadian wood nettle),Urticaceae,Laportea,10,9,0.9,424,Phryma leptostachya (American lopseed),1
ImageNet-pretrained ConvNeXt-Tiny with MixUp,475,Acer campestre (field maple),Sapindaceae,Acer,10,9,0.9,353,Anredera cordifolia (Mignonette vine),1
ImageNet-pretrained ConvNeXt-Tiny with MixUp,478,Rhodiola integrifolia (western roseroot),Crassulaceae,Rhodiola,10,9,0.9,363,Limonium perezii (Perez's sea lavender),1
ImageNet-pretrained ConvNeXt-Tiny with MixUp,483,Solanum dimidiatum (western horsenettle),Solanaceae,Solanum,10,9,0.9,484,Solanum elaeagnifolium (White Horse-nettle),1
ImageNet-pretrained ConvNeXt-Tiny with MixUp,493,Gleichenia dicarpa (tangle fern),Gleicheniaceae,Gleichenia,10,9,0.9,125,Conocephalus fuscus (Long-winged Conehead),1
ImageNet-pretrained ConvNeXt-Tiny with MixUp,499,Phegopteris hexagonoptera (broad beech fern),Thelypteridaceae,Phegopteris,10,9,0.9,352,Dysphania ambrosioides (Mexican tea),1
ImageNet-pretrained ConvNeXt-Tiny with MixUp,2,Dolomedes triton (Six-spotted Fishing Spider),Pisauridae,Dolomedes,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,4,Paravaejovis puritanus,Vaejovidae,Paravaejovis,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,13,Psyllobora vigintiduopunctata (22-spot Ladybird Beetle),Coccinellidae,Psyllobora,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,14,Anoplotrupes stercorosus (Woodland Dor Beetle),Geotrupidae,Anoplotrupes,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,18,Calliphora vicina (Blue Blowfly),Calliphoridae,Calliphora,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,23,Toxomerus politus (Maize Calligrapher Fly),Syrphidae,Toxomerus,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,24,Adelges tsugae (Hemlock Woolly Adelgid),Adelgidae,Adelges,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,25,Acanthocephala femorata (Florida Leaf-footed Bug),Coreidae,Acanthocephala,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,26,Leptoglossus clypealis (Western Leaf-footed Bug),Coreidae,Leptoglossus,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,27,Leptoglossus occidentalis (Western Conifer Seed Bug),Coreidae,Leptoglossus,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,28,Adelphocoris lineolatus (Alfalfa Plant Bug),Miridae,Adelphocoris,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,29,Graphosoma italicum (European Striped Shield Bug),Pentatomidae,Graphosoma,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,33,Andrena cineraria (Ashy Mining Bee),Andrenidae,Andrena,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,42,Mischocyttarus flavitarsis (Western Paper Wasp),Vespidae,Mischocyttarus,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,45,Parapoynx diminutalis (Hydrilla Leafcutter Moth),Crambidae,Parapoynx,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,46,Perispasta caeculalis (Titian Peale's Crambid),Crambidae,Perispasta,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,48,Urola nivalis (Snowy Urola Moth),Crambidae,Urola,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,50,Catocala grynea (Woody Underwing),Erebidae,Catocala,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,51,Catocala ilia (Ilia Underwing),Erebidae,Catocala,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,53,Melipotis acontioides (Royal Poinciana Moth),Erebidae,Melipotis,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,55,Chiasmia clathrata (Latticed Heath),Geometridae,Chiasmia,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,57,Colotois pennaria (Feathered Thorn),Geometridae,Colotois,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,58,Idaea aversata (Riband Wave),Geometridae,Idaea,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,59,Ilexia intractata (Black-dotted Ruddy Moth),Geometridae,Ilexia,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,60,Probole amicaria (Alien Probole Moth),Geometridae,Probole,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,61,Tetracis cachexiata (White Slant-line),Geometridae,Tetracis,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,62,Tetracis crocallata (Yellow Slant-line),Geometridae,Tetracis,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,64,Burnsius philetas (Desert Checkered-Skipper),Hesperiidae,Burnsius,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,66,Iambrix salsala (Chestnut Bob),Hesperiidae,Iambrix,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,72,Euclea incisa (Green Oak-Slug Moth),Limacodidae,Euclea,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,73,Anthene emolus (Common Ciliate Blue),Lycaenidae,Anthene,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,74,Catochrysops strabo (Forget-me-not),Lycaenidae,Catochrysops,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,76,Cyaniris semiargus (Mazarine Blue),Lycaenidae,Cyaniris,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,81,Lithacodia musta (Small Mossy Lithacodia),Noctuidae,Lithacodia,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,83,Ponometia semiflava (Half-yellow Moth),Noctuidae,Ponometia,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,84,Pseudoips prasinana (Green Silver-lines),Nolidae,Pseudoips,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,86,Brenthis ino (Lesser Marbled Fritillary),Nymphalidae,Brenthis,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,88,Dryas iulia (Julia Butterfly),Nymphalidae,Dryas,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,92,Smyrna blomfildia (Blomfild's Beauty),Nymphalidae,Smyrna,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,97,Pieris brassicae (Large White Butterfly),Pieridae,Pieris,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,98,Moodna ostrinella (Darker Moodna Moth),Pyralidae,Moodna,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,99,Calephelis nemesis (Fatal Metalmark),Riodinidae,Calephelis,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,100,Melanis pixe (Red-bordered Pixie),Riodinidae,Melanis,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,101,Anisota senatoria (Orange-tipped Oakworm Moth),Saturniidae,Anisota,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,102,Hemileuca maia (Buck Moth),Saturniidae,Hemileuca,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,103,Saturnia pavonia (Small Emperor Moth),Saturniidae,Saturnia,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,104,Saturnia pyri (Giant Peacock Moth),Saturniidae,Saturnia,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,109,Argyrotaenia velutinana (Red-banded Leafroller),Tortricidae,Argyrotaenia,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,110,Cydia latiferreana (Filbertworm Moth),Tortricidae,Cydia,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,111,Epiblema otiosana (Bidens Borer Moth),Tortricidae,Epiblema,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,112,Platynota rostrana (Omnivorous Platynota Moth),Tortricidae,Platynota,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,114,Chrysopa oculata,Chrysopidae,Chrysopa,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,115,Libelloides coccajus (Owly Sulphur),Myrmeleontidae,Libelloides,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,116,Calopteryx maculata (Ebony Jewelwing),Calopterygidae,Calopteryx,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,119,Erpetogomphus designatus (Eastern Ringtail),Gomphidae,Erpetogomphus,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,121,Lestes virens (Small Spreadwing),Lestidae,Lestes,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,122,Neurothemis taiwanensis,Libellulidae,Neurothemis,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,127,Petrolisthes elongatus (New Zealand Half Crab),Porcellanidae,Petrolisthes,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,128,Pimephales notatus (Bluntnose Minnow),Cyprinidae,Pimephales,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,131,Lepomis auritus (Redbreast Sunfish),Centrarchidae,Lepomis,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,132,Chaetodon capistratus (Four-eyed Butterflyfish),Chaetodontidae,Chaetodon,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,136,Abudefduf vaigiensis (Indo-Pacific Sergeant Major),Pomacentridae,Abudefduf,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,138,Paralabrax clathratus (Kelp Bass),Serranidae,Paralabrax,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,140,Hippocampus histrix (Spiny Seahorse),Syngnathidae,Hippocampus,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,142,Litoria fallax (Eastern Dwarf Treefrog),Pelodryadidae,Litoria,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,144,Aneides aeneus (Green Salamander),Plethodontidae,Aneides,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,156,Charadrius wilsonia (Wilson's Plover),Charadriidae,Charadrius,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,157,Pluvialis dominica (American Golden-Plover),Charadriidae,Pluvialis,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,164,Numenius madagascariensis (Far Eastern Curlew),Scolopacidae,Numenius,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,167,Pavo cristatus (Common Peafowl),Phasianidae,Pavo,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,168,Zapornia flavirostra (Black Crake),Rallidae,Zapornia,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,169,Passerina ciris (Painted Bunting),Cardinalidae,Passerina,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,184,Anthus pratensis (Meadow Pipit),Motacillidae,Anthus,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,213,Phoenicopterus ruber (American Flamingo),Phoenicopteridae,Phoenicopterus,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,218,Trogon rufus (Black-throated Trogon),Trogonidae,Trogon,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,219,Ginglymostoma cirratum (Nurse Shark),Ginglymostomatidae,Ginglymostoma,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,220,Oreotragus oreotragus (Klipspringer),Bovidae,Oreotragus,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,227,Phocarctos hookeri (New Zealand Sea Lion),Otariidae,Phocarctos,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,228,Galeopterus variegatus (Sunda Flying Lemur),Cynocephalidae,Galeopterus,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,229,Macropus fuliginosus (Western Grey Kangaroo),Macropodidae,Macropus,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,231,Myodes glareolus (Bank Vole),Cricetidae,Myodes,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,232,Marmota monax (Woodchuck),Sciuridae,Marmota,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,242,Basiliscus vittatus (Brown Basilisk),Corytophanidae,Basiliscus,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,246,Plestiodon obsoletus (Great Plains Skink),Scincidae,Plestiodon,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,249,Actinia equina (Beadlet anemone),Actiniidae,Actinia,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,255,Phidiana hiltoni (Hilton's Aeolid),Facelinidae,Phidiana,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,256,Phyllidia varicosa (Varicose Wart Slug),Phyllidiidae,Phyllidia,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,258,Cepaea hortensis (White-lipped Snail),Helicidae,Cepaea,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,262,Teloschistes flavicans (Golden Hair-lichen),Teloschistaceae,Teloschistes,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,269,Chalciporus piperatus (Peppery Bolete),Boletaceae,Chalciporus,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,271,Phallus impudicus (stinkhorn),Phallaceae,Phallus,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,273,Hericium americanum (Bear's Head Tooth),Hericiaceae,Hericium,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,274,Xylobolus frustulatus (ceramic parchment),Stereaceae,Xylobolus,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,277,Codium fragile (Sponge Weed),Codiaceae,Codium,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,280,Cocos nucifera (coconut palm),Arecaceae,Cocos,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,282,Hymenocallis liriosme (spring spiderlily),Amaryllidaceae,Hymenocallis,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,285,Camassia quamash (small camas),Asparagaceae,Camassia,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,289,Crocus vernus (Spring Crocus),Iridaceae,Crocus,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,291,Dactylorhiza fuchsii (Common Spotted Orchid),Orchidaceae,Dactylorhiza,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,293,Neottia nidus-avis (bird's-nest orchid),Orchidaceae,Neottia,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,295,Spathoglottis plicata (Philippine Ground Orchid),Orchidaceae,Spathoglottis,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,298,Fritillaria recurva (scarlet fritillary),Liliaceae,Fritillaria,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,299,Lilium bulbiferum (fire lily),Liliaceae,Lilium,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,310,Themeda triandra (Kangaroo Grass),Poaceae,Themeda,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,315,Panax trifolius (dwarf ginseng),Araliaceae,Panax,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,319,Ambrosia salsola (common burrobrush),Asteraceae,Ambrosia,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,321,Bidens aristosa (tickseed beggar-ticks),Asteraceae,Bidens,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,327,Gaillardia aristata (great blanketflower),Asteraceae,Gaillardia,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,329,Hymenopappus artemisiifolius (Old Plainsman),Asteraceae,Hymenopappus,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,331,Melanthera nivea (Snow Squarestem),Asteraceae,Melanthera,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,337,Silphium terebinthinaceum (prairie dock),Asteraceae,Silphium,10,10,1.0,,,0
