method,class_index,species,family,genus,test_images,correct,accuracy,most_common_wrong_class,most_common_wrong_species,most_common_wrong_count
Simple CNN from scratch,496,Cystopteris fragilis (brittle bladderfern),Cystopteridaceae,Cystopteris,10,0,0.0,497,Dennstaedtia punctilobula (hay-scented fern),2
Simple CNN from scratch,4,Paravaejovis puritanus,Vaejovidae,Paravaejovis,10,0,0.0,164,Numenius madagascariensis (Far Eastern Curlew),1
Simple CNN from scratch,9,Rutpela maculata (Spotted Longhorn),Cerambycidae,Rutpela,10,0,0.0,487,Sequoiadendron giganteum (giant sequoia),1
Simple CNN from scratch,17,Exomala orientalis (Oriental Beetle),Scarabaeidae,Exomala,10,0,0.0,48,Urola nivalis (Snowy Urola Moth),1
Simple CNN from scratch,24,Adelges tsugae (Hemlock Woolly Adelgid),Adelgidae,Adelges,10,0,0.0,325,Eupatorium altissimum (tall boneset),1
Simple CNN from scratch,31,Nezara viridula (Southern Green Stink Bug),Pentatomidae,Nezara,10,0,0.0,76,Cyaniris semiargus (Mazarine Blue),1
Simple CNN from scratch,67,Lerodea eufala (Eufala Skipper),Hesperiidae,Lerodea,10,0,0.0,28,Adelphocoris lineolatus (Alfalfa Plant Bug),1
Simple CNN from scratch,68,Lon melane (Umber Skipper),Hesperiidae,Lon,10,0,0.0,217,Phalacrocorax penicillatus (Brandt's Cormorant),1
Simple CNN from scratch,70,Thymelicus lineola (European Skipper),Hesperiidae,Thymelicus,10,0,0.0,115,Libelloides coccajus (Owly Sulphur),1
Simple CNN from scratch,77,Icaricia icarioides (Boisduval's Blue),Lycaenidae,Icaricia,10,0,0.0,76,Cyaniris semiargus (Mazarine Blue),1
Simple CNN from scratch,90,Limenitis arthemis (Red-spotted Admiral),Nymphalidae,Limenitis,10,0,0.0,66,Iambrix salsala (Chestnut Bob),1
Simple CNN from scratch,95,Eurema daira (Barred Yellow),Pieridae,Eurema,10,0,0.0,268,Roridomyces austrororidus,1
Simple CNN from scratch,96,Glutophrissa drusilla (Florida White),Pieridae,Glutophrissa,10,0,0.0,38,Camponotus novaeboracensis (New York Carpenter Ant),1
Simple CNN from scratch,105,Dolba hyloeus (Pawpaw Sphinx Moth),Sphingidae,Dolba,10,0,0.0,156,Charadrius wilsonia (Wilson's Plover),1
Simple CNN from scratch,120,Hagenius brevistylus (Dragonhunter),Gomphidae,Hagenius,10,0,0.0,361,Stellaria graminea (lesser stitchwort),1
Simple CNN from scratch,123,Pseudochorthippus curtipennis (Marsh meadow grasshopper),Acrididae,Pseudochorthippus,10,0,0.0,159,Haematopus palliatus (American Oystercatcher),1
Simple CNN from scratch,141,Pristimantis achatinus (Cachabi Robber Frog),Craugastoridae,Pristimantis,10,0,0.0,184,Anthus pratensis (Meadow Pipit),1
Simple CNN from scratch,153,Archilochus alexandri (Black-chinned Hummingbird),Trochilidae,Archilochus,10,0,0.0,203,Contopus cooperi (Olive-sided Flycatcher),1
Simple CNN from scratch,168,Zapornia flavirostra (Black Crake),Rallidae,Zapornia,10,0,0.0,274,Xylobolus frustulatus (ceramic parchment),1
Simple CNN from scratch,169,Passerina ciris (Painted Bunting),Cardinalidae,Passerina,10,0,0.0,181,Agelaius tricolor (Tricolored Blackbird),1
Simple CNN from scratch,173,Psilorhinus morio (Brown Jay),Corvidae,Psilorhinus,10,0,0.0,426,Veronica filiformis (Slender speedwell),1
Simple CNN from scratch,190,Setophaga dominica (Yellow-throated Warbler),Parulidae,Setophaga,10,0,0.0,188,Setophaga cerulea (Cerulean Warbler),1
Simple CNN from scratch,192,Vermivora chrysoptera (Golden-winged Warbler),Parulidae,Vermivora,10,0,0.0,66,Iambrix salsala (Chestnut Bob),1
Simple CNN from scratch,193,Calamospiza melanocorys (Lark Bunting),Passerellidae,Calamospiza,10,0,0.0,212,Pelecanus crispus (Dalmatian Pelican),1
Simple CNN from scratch,196,Eopsaltria australis (Eastern Yellow Robin),Petroicidae,Eopsaltria,10,0,0.0,217,Phalacrocorax penicillatus (Brandt's Cormorant),1
Simple CNN from scratch,209,Zosterops palpebrosus (Indian White-eye),Zosteropidae,Zosterops,10,0,0.0,203,Contopus cooperi (Olive-sided Flycatcher),1
Simple CNN from scratch,221,Tragelaphus oryx (Eland),Bovidae,Tragelaphus,10,0,0.0,156,Charadrius wilsonia (Wilson's Plover),1
Simple CNN from scratch,229,Macropus fuliginosus (Western Grey Kangaroo),Macropodidae,Macropus,10,0,0.0,240,Tantilla gracilis (Flat-headed Snake),1
Simple CNN from scratch,232,Marmota monax (Woodchuck),Sciuridae,Marmota,10,0,0.0,118,Enallagma geminatum (Skimming Bluet),1
Simple CNN from scratch,236,Anguis veronensis (Italian Slow Worm),Anguidae,Anguis,10,0,0.0,158,Vanellus coronatus (Crowned Lapwing),1
Simple CNN from scratch,251,Aliger gigas (Queen Conch),Strombidae,Aliger,10,0,0.0,294,Ophrys insectifera (Fly Orchid),1
Simple CNN from scratch,266,Amanita rubescens (blusher),Amanitaceae,Amanita,10,0,0.0,392,Androsace septentrionalis (pygmy-flower rock-jasmine),1
Simple CNN from scratch,272,Fomes fomentarius (Hoof Fungus),Polyporaceae,Fomes,10,0,0.0,457,Pulsatilla patens (eastern pasqueflower),1
Simple CNN from scratch,287,Asphodelus ramosus (Branched Asphodel),Asphodelaceae,Asphodelus,10,0,0.0,359,Honckenya peploides (Sea Sandwort),1
Simple CNN from scratch,293,Neottia nidus-avis (bird's-nest orchid),Orchidaceae,Neottia,10,0,0.0,76,Cyaniris semiargus (Mazarine Blue),1
Simple CNN from scratch,300,Lilium pardalinum (Leopard Lily),Liliaceae,Lilium,10,0,0.0,298,Fritillaria recurva (scarlet fritillary),1
Simple CNN from scratch,305,Schoenoplectus pungens (common three-square),Cyperaceae,Schoenoplectus,10,0,0.0,250,Clinocardium nuttallii (Nuttall's Cockle),1
Simple CNN from scratch,307,Poa annua (Annual Meadow-grass),Poaceae,Poa,10,0,0.0,62,Tetracis crocallata (Yellow Slant-line),1
Simple CNN from scratch,323,Crepis tectorum (narrow-leaved hawksbeard),Asteraceae,Crepis,10,0,0.0,114,Chrysopa oculata,1
Simple CNN from scratch,333,Ozothamnus leptophyllus (Tauhinu),Asteraceae,Ozothamnus,10,0,0.0,359,Honckenya peploides (Sea Sandwort),1
Simple CNN from scratch,345,Myosotis latifolia (broadleaf forget-me-not),Boraginaceae,Myosotis,10,0,0.0,346,Myosotis scorpioides (water forget-me-not),1
Simple CNN from scratch,351,Pseudowintera colorata (Mountain Horopito),Winteraceae,Pseudowintera,10,0,0.0,314,Fatsia japonica (Japanese aralia),1
Simple CNN from scratch,352,Dysphania ambrosioides (Mexican tea),Amaranthaceae,Dysphania,10,0,0.0,483,Solanum dimidiatum (western horsenettle),1
Simple CNN from scratch,373,Cevallia sinuata (Stinging Serpent),Loasaceae,Cevallia,10,0,0.0,43,Achyra rantalis (Garden Webworm Moth),1
Simple CNN from scratch,375,Coriaria arborea (Tree Tutu),Coriariaceae,Coriaria,10,0,0.0,314,Fatsia japonica (Japanese aralia),1
Simple CNN from scratch,376,Ecballium elaterium (squirting cucumber),Cucurbitaceae,Ecballium,10,0,0.0,118,Enallagma geminatum (Skimming Bluet),1
Simple CNN from scratch,396,Melilotus albus (white sweet clover),Fabaceae,Melilotus,10,0,0.0,325,Eupatorium altissimum (tall boneset),1
Simple CNN from scratch,397,Platylobium obtusangulum (Common Flat-pea),Fabaceae,Platylobium,10,0,0.0,416,Trichostema lanatum (woolly blue curls),1
Simple CNN from scratch,402,Quercus michauxii (swamp chestnut oak),Fagaceae,Quercus,10,0,0.0,426,Veronica filiformis (Slender speedwell),1
Simple CNN from scratch,405,Garrya elliptica (Coast silk tassel),Garryaceae,Garrya,10,0,0.0,282,Hymenocallis liriosme (spring spiderlily),1
Simple CNN from scratch,436,Euphorbia ophthalmica (Florida Hammock Sandmat),Euphorbiaceae,Euphorbia,10,0,0.0,115,Libelloides coccajus (Owly Sulphur),1
Simple CNN from scratch,437,Manihot esculenta (Cassava),Euphorbiaceae,Manihot,10,0,0.0,376,Ecballium elaterium (squirting cucumber),1
Simple CNN from scratch,443,Abutilon theophrasti (velvetleaf),Malvaceae,Abutilon,10,0,0.0,274,Xylobolus frustulatus (ceramic parchment),1
Simple CNN from scratch,448,Banksia integrifolia (Coastal Banksia),Proteaceae,Banksia,10,0,0.0,8,Chauliognathus pensylvanicus (Goldenrod Soldier Beetle),1
Simple CNN from scratch,476,Aesculus pavia (Red Buckeye),Sapindaceae,Aesculus,10,0,0.0,76,Cyaniris semiargus (Mazarine Blue),1
Simple CNN from scratch,492,Pinus ponderosa (ponderosa pine),Pinaceae,Pinus,10,0,0.0,38,Camponotus novaeboracensis (New York Carpenter Ant),1
Simple CNN from scratch,268,Roridomyces austrororidus,Mycenaceae,Roridomyces,10,1,0.1,273,Hericium americanum (Bear's Head Tooth),6
Simple CNN from scratch,136,Abudefduf vaigiensis (Indo-Pacific Sergeant Major),Pomacentridae,Abudefduf,10,1,0.1,219,Ginglymostoma cirratum (Nurse Shark),5
Simple CNN from scratch,159,Haematopus palliatus (American Oystercatcher),Haematopodidae,Haematopus,10,1,0.1,217,Phalacrocorax penicillatus (Brandt's Cormorant),4
Simple CNN from scratch,374,Mentzelia hispida (Streambank Stickleaf),Loasaceae,Mentzelia,10,1,0.1,8,Chauliognathus pensylvanicus (Goldenrod Soldier Beetle),4
Simple CNN from scratch,400,Polygala nana (candyroot),Polygalaceae,Polygala,10,1,0.1,274,Xylobolus frustulatus (ceramic parchment),4
Simple CNN from scratch,472,Phoradendron californicum (desert mistletoe),Santalaceae,Phoradendron,10,1,0.1,274,Xylobolus frustulatus (ceramic parchment),4
Simple CNN from scratch,483,Solanum dimidiatum (western horsenettle),Solanaceae,Solanum,10,1,0.1,454,Aquilegia vulgaris (common columbine),4
Simple CNN from scratch,57,Colotois pennaria (Feathered Thorn),Geometridae,Colotois,10,1,0.1,110,Cydia latiferreana (Filbertworm Moth),3
Simple CNN from scratch,150,Melanitta perspicillata (Surf Scoter),Anatidae,Melanitta,10,1,0.1,146,Aquila heliaca (Imperial Eagle),3
Simple CNN from scratch,155,Charadrius obscurus (Red-breasted Dotterel),Charadriidae,Charadrius,10,1,0.1,164,Numenius madagascariensis (Far Eastern Curlew),3
Simple CNN from scratch,212,Pelecanus crispus (Dalmatian Pelican),Pelecanidae,Pelecanus,10,1,0.1,217,Phalacrocorax penicillatus (Brandt's Cormorant),3
Simple CNN from scratch,270,Turbinellus floccosus (Scaly Chanterelle),Gomphaceae,Turbinellus,10,1,0.1,273,Hericium americanum (Bear's Head Tooth),3
Simple CNN from scratch,314,Fatsia japonica (Japanese aralia),Araliaceae,Fatsia,10,1,0.1,470,Laportea canadensis (Canadian wood nettle),3
Simple CNN from scratch,326,Eupatorium capillifolium (dogfennel),Asteraceae,Eupatorium,10,1,0.1,361,Stellaria graminea (lesser stitchwort),3
Simple CNN from scratch,358,Ferocactus cylindraceus (California barrel cactus),Cactaceae,Ferocactus,10,1,0.1,274,Xylobolus frustulatus (ceramic parchment),3
Simple CNN from scratch,425,Veronica americana (American brooklime),Plantaginaceae,Veronica,10,1,0.1,76,Cyaniris semiargus (Mazarine Blue),3
Simple CNN from scratch,467,Rubus schmidelioides,Rosaceae,Rubus,10,1,0.1,361,Stellaria graminea (lesser stitchwort),3
Simple CNN from scratch,46,Perispasta caeculalis (Titian Peale's Crambid),Crambidae,Perispasta,10,1,0.1,217,Phalacrocorax penicillatus (Brandt's Cormorant),2
Simple CNN from scratch,62,Tetracis crocallata (Yellow Slant-line),Geometridae,Tetracis,10,1,0.1,273,Hericium americanum (Bear's Head Tooth),2
Simple CNN from scratch,74,Catochrysops strabo (Forget-me-not),Lycaenidae,Catochrysops,10,1,0.1,118,Enallagma geminatum (Skimming Bluet),2
Simple CNN from scratch,85,Peridea angulosa (Angulose Prominent Moth),Notodontidae,Peridea,10,1,0.1,46,Perispasta caeculalis (Titian Peale's Crambid),2
Simple CNN from scratch,88,Dryas iulia (Julia Butterfly),Nymphalidae,Dryas,10,1,0.1,8,Chauliognathus pensylvanicus (Goldenrod Soldier Beetle),2
Simple CNN from scratch,114,Chrysopa oculata,Chrysopidae,Chrysopa,10,1,0.1,56,Chlorochlamys chloroleucaria (Blackberry Looper),2
Simple CNN from scratch,118,Enallagma geminatum (Skimming Bluet),Coenagrionidae,Enallagma,10,1,0.1,66,Iambrix salsala (Chestnut Bob),2
Simple CNN from scratch,128,Pimephales notatus (Bluntnose Minnow),Cyprinidae,Pimephales,10,1,0.1,48,Urola nivalis (Snowy Urola Moth),2
Simple CNN from scratch,154,Heliodoxa jacula (Green-crowned Brilliant),Trochilidae,Heliodoxa,10,1,0.1,76,Cyaniris semiargus (Mazarine Blue),2
Simple CNN from scratch,205,Empidonax hammondii (Hammond's Flycatcher),Tyrannidae,Empidonax,10,1,0.1,217,Phalacrocorax penicillatus (Brandt's Cormorant),2
Simple CNN from scratch,282,Hymenocallis liriosme (spring spiderlily),Amaryllidaceae,Hymenocallis,10,1,0.1,188,Setophaga cerulea (Cerulean Warbler),2
Simple CNN from scratch,294,Ophrys insectifera (Fly Orchid),Orchidaceae,Ophrys,10,1,0.1,115,Libelloides coccajus (Owly Sulphur),2
Simple CNN from scratch,299,Lilium bulbiferum (fire lily),Liliaceae,Lilium,10,1,0.1,374,Mentzelia hispida (Streambank Stickleaf),2
Simple CNN from scratch,356,Echinocereus stramineus (strawberry hedgehog cactus),Cactaceae,Echinocereus,10,1,0.1,279,Ephedra trifurca (longleaf ephedra),2
Simple CNN from scratch,361,Stellaria graminea (lesser stitchwort),Caryophyllaceae,Stellaria,10,1,0.1,240,Tantilla gracilis (Flat-headed Snake),2
Simple CNN from scratch,416,Trichostema lanatum (woolly blue curls),Lamiaceae,Trichostema,10,1,0.1,454,Aquilegia vulgaris (common columbine),2
Simple CNN from scratch,419,Castilleja purpurea (Purple paintbrush),Orobanchaceae,Castilleja,10,1,0.1,486,Krameria erecta (Pima Rhatany),2
Simple CNN from scratch,490,Abies concolor (white fir),Pinaceae,Abies,10,1,0.1,488,Taxodium distichum (baldcypress),2
Simple CNN from scratch,498,Pteris vittata (ladder fern),Pteridaceae,Pteris,10,1,0.1,201,Saltator coerulescens (Grayish Saltator),2
Simple CNN from scratch,134,Parupeneus spilurus (Blackspot Goatfish),Mullidae,Parupeneus,10,1,0.1,253,Californiconus californicus (California Cone),1
Simple CNN from scratch,359,Honckenya peploides (Sea Sandwort),Caryophyllaceae,Honckenya,10,1,0.1,382,Ceratiola ericoides (sand heath),1
Simple CNN from scratch,441,Salix nigra (black willow),Salicaceae,Salix,10,1,0.1,426,Veronica filiformis (Slender speedwell),1
Simple CNN from scratch,445,Muntingia calabura (Cherry Tree),Muntingiaceae,Muntingia,10,1,0.1,361,Stellaria graminea (lesser stitchwort),1
Simple CNN from scratch,115,Libelloides coccajus (Owly Sulphur),Myrmeleontidae,Libelloides,10,2,0.2,76,Cyaniris semiargus (Mazarine Blue),4
Simple CNN from scratch,372,Canotia holacantha (crucifixion thorn),Celastraceae,Canotia,10,2,0.2,279,Ephedra trifurca (longleaf ephedra),4
Simple CNN from scratch,386,Kalmia procumbens (alpine azalea),Ericaceae,Kalmia,10,2,0.2,426,Veronica filiformis (Slender speedwell),4
Simple CNN from scratch,164,Numenius madagascariensis (Far Eastern Curlew),Scolopacidae,Numenius,10,2,0.2,217,Phalacrocorax penicillatus (Brandt's Cormorant),3
Simple CNN from scratch,319,Ambrosia salsola (common burrobrush),Asteraceae,Ambrosia,10,2,0.2,279,Ephedra trifurca (longleaf ephedra),3
Simple CNN from scratch,119,Erpetogomphus designatus (Eastern Ringtail),Gomphidae,Erpetogomphus,10,2,0.2,247,Crotalus oreganus (Western Rattlesnake),2
Simple CNN from scratch,247,Crotalus oreganus (Western Rattlesnake),Viperidae,Crotalus,10,2,0.2,274,Xylobolus frustulatus (ceramic parchment),2
Simple CNN from scratch,253,Californiconus californicus (California Cone),Conidae,Californiconus,10,2,0.2,247,Crotalus oreganus (Western Rattlesnake),2
Simple CNN from scratch,261,Peltigera praetextata (scaly pelt lichen),Peltigeraceae,Peltigera,10,2,0.2,286,Muscari neglectum (Grape hyacinth),2
Simple CNN from scratch,321,Bidens aristosa (tickseed beggar-ticks),Asteraceae,Bidens,10,2,0.2,8,Chauliognathus pensylvanicus (Goldenrod Soldier Beetle),2
Simple CNN from scratch,334,Packera tampicana (Great Plains Ragwort),Asteraceae,Packera,10,2,0.2,8,Chauliognathus pensylvanicus (Goldenrod Soldier Beetle),2
Simple CNN from scratch,338,Solidago rugosa (common wrinkle-leaved goldenrod),Asteraceae,Solidago,10,2,0.2,321,Bidens aristosa (tickseed beggar-ticks),2
Simple CNN from scratch,383,Dracophyllum longifolium (Inaka),Ericaceae,Dracophyllum,10,2,0.2,207,Myiarchus cinerascens (Ash-throated Flycatcher),2
Simple CNN from scratch,451,Actaea racemosa (black cohosh),Ranunculaceae,Actaea,10,2,0.2,314,Fatsia japonica (Japanese aralia),2
Simple CNN from scratch,480,Tolmiea menziesii (youth on age),Saxifragaceae,Tolmiea,10,2,0.2,66,Iambrix salsala (Chestnut Bob),2
Simple CNN from scratch,486,Krameria erecta (Pima Rhatany),Krameriaceae,Krameria,10,2,0.2,357,Escobaria vivipara (viviparous foxtail cactus),2
Simple CNN from scratch,487,Sequoiadendron giganteum (giant sequoia),Cupressaceae,Sequoiadendron,10,2,0.2,273,Hericium americanum (Bear's Head Tooth),2
Simple CNN from scratch,76,Cyaniris semiargus (Mazarine Blue),Lycaenidae,Cyaniris,10,2,0.2,66,Iambrix salsala (Chestnut Bob),1
Simple CNN from scratch,218,Trogon rufus (Black-throated Trogon),Trogonidae,Trogon,10,2,0.2,8,Chauliognathus pensylvanicus (Goldenrod Soldier Beetle),1
Simple CNN from scratch,378,Viburnum acerifolium (mapleleaf viburnum),Viburnaceae,Viburnum,10,2,0.2,425,Veronica americana (American brooklime),1
Simple CNN from scratch,357,Escobaria vivipara (viviparous foxtail cactus),Cactaceae,Escobaria,10,3,0.3,274,Xylobolus frustulatus (ceramic parchment),4
Simple CNN from scratch,156,Charadrius wilsonia (Wilson's Plover),Charadriidae,Charadrius,10,3,0.3,164,Numenius madagascariensis (Far Eastern Curlew),3
Simple CNN from scratch,328,Helenium amarum (Bitterweed),Asteraceae,Helenium,10,3,0.3,8,Chauliognathus pensylvanicus (Goldenrod Soldier Beetle),3
Simple CNN from scratch,450,Mimetes cucullatus (red pagoda),Proteaceae,Mimetes,10,3,0.3,8,Chauliognathus pensylvanicus (Goldenrod Soldier Beetle),3
Simple CNN from scratch,203,Contopus cooperi (Olive-sided Flycatcher),Tyrannidae,Contopus,10,3,0.3,146,Aquila heliaca (Imperial Eagle),2
Simple CNN from scratch,325,Eupatorium altissimum (tall boneset),Asteraceae,Eupatorium,10,3,0.3,319,Ambrosia salsola (common burrobrush),2
Simple CNN from scratch,499,Phegopteris hexagonoptera (broad beech fern),Thelypteridaceae,Phegopteris,10,3,0.3,361,Stellaria graminea (lesser stitchwort),2
Simple CNN from scratch,110,Cydia latiferreana (Filbertworm Moth),Tortricidae,Cydia,10,4,0.4,51,Catocala ilia (Ilia Underwing),2
Simple CNN from scratch,279,Ephedra trifurca (longleaf ephedra),Ephedraceae,Ephedra,10,4,0.4,372,Canotia holacantha (crucifixion thorn),2
Simple CNN from scratch,431,Glandularia bipinnatifida (Dakota mock vervain),Verbenaceae,Glandularia,10,4,0.4,454,Aquilegia vulgaris (common columbine),2
Simple CNN from scratch,363,Limonium perezii (Perez's sea lavender),Plumbaginaceae,Limonium,10,4,0.4,386,Kalmia procumbens (alpine azalea),1
Simple CNN from scratch,219,Ginglymostoma cirratum (Nurse Shark),Ginglymostomatidae,Ginglymostoma,10,5,0.5,217,Phalacrocorax penicillatus (Brandt's Cormorant),3
Simple CNN from scratch,470,Laportea canadensis (Canadian wood nettle),Urticaceae,Laportea,10,5,0.5,361,Stellaria graminea (lesser stitchwort),2
Simple CNN from scratch,8,Chauliognathus pensylvanicus (Goldenrod Soldier Beetle),Cantharidae,Chauliognathus,10,5,0.5,66,Iambrix salsala (Chestnut Bob),1
Simple CNN from scratch,66,Iambrix salsala (Chestnut Bob),Hesperiidae,Iambrix,10,5,0.5,74,Catochrysops strabo (Forget-me-not),1
Simple CNN from scratch,146,Aquila heliaca (Imperial Eagle),Accipitridae,Aquila,10,5,0.5,48,Urola nivalis (Snowy Urola Moth),1
Simple CNN from scratch,265,Chlorophyllum molybdites (green-spored parasol),Agaricaceae,Chlorophyllum,10,5,0.5,210,Cochlearius cochlearius (Boat-billed Heron),1
Simple CNN from scratch,273,Hericium americanum (Bear's Head Tooth),Hericiaceae,Hericium,10,5,0.5,268,Roridomyces austrororidus,1
Simple CNN from scratch,274,Xylobolus frustulatus (ceramic parchment),Stereaceae,Xylobolus,10,5,0.5,487,Sequoiadendron giganteum (giant sequoia),1
Simple CNN from scratch,454,Aquilegia vulgaris (common columbine),Ranunculaceae,Aquilegia,10,6,0.6,470,Laportea canadensis (Canadian wood nettle),2
Simple CNN from scratch,256,Phyllidia varicosa (Varicose Wart Slug),Phyllidiidae,Phyllidia,10,6,0.6,487,Sequoiadendron giganteum (giant sequoia),1
Simple CNN from scratch,426,Veronica filiformis (Slender speedwell),Plantaginaceae,Veronica,10,6,0.6,115,Libelloides coccajus (Owly Sulphur),1
Simple CNN from scratch,240,Tantilla gracilis (Flat-headed Snake),Colubridae,Tantilla,10,7,0.7,37,Camponotus floridanus (Florida Carpenter Ant),1
Simple CNN from scratch,262,Teloschistes flavicans (Golden Hair-lichen),Teloschistaceae,Teloschistes,10,7,0.7,372,Canotia holacantha (crucifixion thorn),1
Simple CNN from scratch,217,Phalacrocorax penicillatus (Brandt's Cormorant),Phalacrocoracidae,Phalacrocorax,10,8,0.8,219,Ginglymostoma cirratum (Nurse Shark),1
