class_index,category_id,species_name,common_name,family,genus,precision,recall,f1,support,class_accuracy
486,9766,Krameria erecta,Pima Rhatany,Krameriaceae,Krameria,0.07142857142857142,0.1,0.08333333333333333,10,0.1
487,9791,Sequoiadendron giganteum,giant sequoia,Cupressaceae,Sequoiadendron,0.08695652173913043,0.2,0.12121212121212122,10,0.2
488,9793,Taxodium distichum,baldcypress,Cupressaceae,Taxodium,0.0,0.0,0.0,10,0.0
489,9794,Taxodium mucronatum,Montezuma cypress,Cupressaceae,Taxodium,0.125,0.1,0.1111111111111111,10,0.1
490,9799,Abies concolor,white fir,Pinaceae,Abies,0.037037037037037035,0.1,0.05405405405405406,10,0.1
491,9818,Pinus contorta,lodgepole pine,Pinaceae,Pinus,0.0,0.0,0.0,10,0.0
492,9833,Pinus ponderosa,ponderosa pine,Pinaceae,Pinus,0.0,0.0,0.0,10,0.0
493,9877,Gleichenia dicarpa,tangle fern,Gleicheniaceae,Gleichenia,0.0,0.0,0.0,10,0.0
494,9892,Asplenium bulbiferum,Hen and Chicks Fern,Aspleniaceae,Asplenium,0.0,0.0,0.0,10,0.0
495,9918,Lomaria discolor,Crown Fern,Blechnaceae,Lomaria,0.03333333333333333,0.1,0.05,10,0.1
496,9925,Cystopteris fragilis,brittle bladderfern,Cystopteridaceae,Cystopteris,0.0,0.0,0.0,10,0.0
497,9928,Dennstaedtia punctilobula,hay-scented fern,Dennstaedtiaceae,Dennstaedtia,0.09090909090909091,0.3,0.13953488372093023,10,0.3
498,9987,Pteris vittata,ladder fern,Pteridaceae,Pteris,0.0,0.0,0.0,10,0.0
499,9990,Phegopteris hexagonoptera,broad beech fern,Thelypteridaceae,Phegopteris,0.0,0.0,0.0,10,0.0
