method,class_index,species,family,genus,test_images,correct,accuracy,most_common_wrong_class,most_common_wrong_species,most_common_wrong_count
HOG + SVM,430,Duranta erecta (golden dewdrop),Verbenaceae,Duranta,10,0,0.0,338,Solidago rugosa (common wrinkle-leaved goldenrod),1
HOG + SVM,433,Magnolia tripetala (umbrella magnolia),Magnoliaceae,Magnolia,10,0,0.0,408,Coprosma grandifolia (Kanono),1
HOG + SVM,435,Croton glandulosus (Tropic Croton),Euphorbiaceae,Croton,10,0,0.0,467,Rubus schmidelioides,1
HOG + SVM,439,Salix bebbiana (bebb's willow),Salicaceae,Salix,10,0,0.0,466,Rubus bifrons (Himalayan-berry),1
HOG + SVM,443,Abutilon theophrasti (velvetleaf),Malvaceae,Abutilon,10,0,0.0,476,Aesculus pavia (Red Buckeye),1
HOG + SVM,448,Banksia integrifolia (Coastal Banksia),Proteaceae,Banksia,10,0,0.0,143,Rana aurora (Northern Red-legged Frog),1
HOG + SVM,449,Leucadendron laureolum (Golden Sunshinebush),Proteaceae,Leucadendron,10,0,0.0,411,Melissa officinalis (lemon balm),1
HOG + SVM,451,Actaea racemosa (black cohosh),Ranunculaceae,Actaea,10,0,0.0,338,Solidago rugosa (common wrinkle-leaved goldenrod),1
HOG + SVM,453,Anemonastrum canadense (meadow anemone),Ranunculaceae,Anemonastrum,10,0,0.0,260,Tonicella lineata (Lined Chiton),1
HOG + SVM,455,Clematis crispa (Swamp Leather Flower),Ranunculaceae,Clematis,10,0,0.0,438,Hypericum perforatum (Klamath weed),1
HOG + SVM,456,Clematis virginiana (Virginia virgin's-bower),Ranunculaceae,Clematis,10,0,0.0,452,Adonis vernalis (Spring Adonis),1
HOG + SVM,459,Morus indica (Korean mulberry),Moraceae,Morus,10,0,0.0,81,Lithacodia musta (Small Mossy Lithacodia),1
HOG + SVM,461,Eriobotrya japonica (Loquat),Rosaceae,Eriobotrya,10,0,0.0,88,Dryas iulia (Julia Butterfly),1
HOG + SVM,462,Potentilla canadensis (dwarf cinquefoil),Rosaceae,Potentilla,10,0,0.0,338,Solidago rugosa (common wrinkle-leaved goldenrod),1
HOG + SVM,463,Prunus fasciculata (desert almond),Rosaceae,Prunus,10,0,0.0,387,Leptecophylla juniperina (Prickly mingimingi),1
HOG + SVM,464,Prunus pumila (sand cherry),Rosaceae,Prunus,10,0,0.0,358,Ferocactus cylindraceus (California barrel cactus),1
HOG + SVM,465,Prunus spinosa (Blackthorn),Rosaceae,Prunus,10,0,0.0,422,Pedicularis densiflora (Indian Warrior),1
HOG + SVM,466,Rubus bifrons (Himalayan-berry),Rosaceae,Rubus,10,0,0.0,171,Certhia americana (Brown Creeper),1
HOG + SVM,468,Ulmus americana (American elm),Ulmaceae,Ulmus,10,0,0.0,323,Crepis tectorum (narrow-leaved hawksbeard),1
HOG + SVM,469,Ulmus pumila (Siberian elm),Ulmaceae,Ulmus,10,0,0.0,302,Trillium undulatum (painted trillium),1
HOG + SVM,471,Urtica urens (Dwarf Nettle),Urticaceae,Urtica,10,0,0.0,271,Phallus impudicus (stinkhorn),1
HOG + SVM,478,Rhodiola integrifolia (western roseroot),Crassulaceae,Rhodiola,10,0,0.0,287,Asphodelus ramosus (Branched Asphodel),1
HOG + SVM,479,Ribes uva-crispa (Goose-berry),Grossulariaceae,Ribes,10,0,0.0,452,Adonis vernalis (Spring Adonis),1
HOG + SVM,483,Solanum dimidiatum (western horsenettle),Solanaceae,Solanum,10,0,0.0,311,Dendrolycopodium obscurum (princess pine),1
HOG + SVM,485,Ampelopsis glandulosa (Porcelain Berry),Vitaceae,Ampelopsis,10,0,0.0,369,Polygonum paronychia (beach knotweed),1
HOG + SVM,488,Taxodium distichum (baldcypress),Cupressaceae,Taxodium,10,0,0.0,491,Pinus contorta (lodgepole pine),1
HOG + SVM,491,Pinus contorta (lodgepole pine),Pinaceae,Pinus,10,0,0.0,351,Pseudowintera colorata (Mountain Horopito),1
HOG + SVM,493,Gleichenia dicarpa (tangle fern),Gleicheniaceae,Gleichenia,10,0,0.0,79,Satyrium titus (Coral Hairstreak),1
HOG + SVM,494,Asplenium bulbiferum (Hen and Chicks Fern),Aspleniaceae,Asplenium,10,0,0.0,356,Echinocereus stramineus (strawberry hedgehog cactus),1
HOG + SVM,372,Canotia holacantha (crucifixion thorn),Celastraceae,Canotia,10,1,0.1,371,Rumex hymenosepalus (canaigre dock),4
HOG + SVM,480,Tolmiea menziesii (youth on age),Saxifragaceae,Tolmiea,10,1,0.1,403,Quercus phellos (willow oak),3
HOG + SVM,2,Dolomedes triton (Six-spotted Fishing Spider),Pisauridae,Dolomedes,10,1,0.1,49,Bulia deducta (Deduced Graphic),2
HOG + SVM,58,Idaea aversata (Riband Wave),Geometridae,Idaea,10,1,0.1,59,Ilexia intractata (Black-dotted Ruddy Moth),2
HOG + SVM,85,Peridea angulosa (Angulose Prominent Moth),Notodontidae,Peridea,10,1,0.1,83,Ponometia semiflava (Half-yellow Moth),2
HOG + SVM,105,Dolba hyloeus (Pawpaw Sphinx Moth),Sphingidae,Dolba,10,1,0.1,85,Peridea angulosa (Angulose Prominent Moth),2
HOG + SVM,112,Platynota rostrana (Omnivorous Platynota Moth),Tortricidae,Platynota,10,1,0.1,98,Moodna ostrinella (Darker Moodna Moth),2
HOG + SVM,148,Anas georgica (Yellow-billed Pintail),Anatidae,Anas,10,1,0.1,149,Cygnus olor (Mute Swan),2
HOG + SVM,164,Numenius madagascariensis (Far Eastern Curlew),Scolopacidae,Numenius,10,1,0.1,157,Pluvialis dominica (American Golden-Plover),2
HOG + SVM,179,Stelgidopteryx ruficollis (Southern Rough-winged Swallow),Hirundinidae,Stelgidopteryx,10,1,0.1,172,Corvus ossifragus (Fish Crow),2
HOG + SVM,203,Contopus cooperi (Olive-sided Flycatcher),Tyrannidae,Contopus,10,1,0.1,172,Corvus ossifragus (Fish Crow),2
HOG + SVM,279,Ephedra trifurca (longleaf ephedra),Ephedraceae,Ephedra,10,1,0.1,382,Ceratiola ericoides (sand heath),2
HOG + SVM,280,Cocos nucifera (coconut palm),Arecaceae,Cocos,10,1,0.1,98,Moodna ostrinella (Darker Moodna Moth),2
HOG + SVM,285,Camassia quamash (small camas),Asparagaceae,Camassia,10,1,0.1,419,Castilleja purpurea (Purple paintbrush),2
HOG + SVM,289,Crocus vernus (Spring Crocus),Iridaceae,Crocus,10,1,0.1,493,Gleichenia dicarpa (tangle fern),2
HOG + SVM,303,Smilax glauca (sawbrier),Smilacaceae,Smilax,10,1,0.1,384,Erica coccinea (Red Heath),2
HOG + SVM,315,Panax trifolius (dwarf ginseng),Araliaceae,Panax,10,1,0.1,452,Adonis vernalis (Spring Adonis),2
HOG + SVM,356,Echinocereus stramineus (strawberry hedgehog cactus),Cactaceae,Echinocereus,10,1,0.1,452,Adonis vernalis (Spring Adonis),2
HOG + SVM,427,Buddleja davidii (Butterfly bush),Scrophulariaceae,Buddleja,10,1,0.1,338,Solidago rugosa (common wrinkle-leaved goldenrod),2
HOG + SVM,452,Adonis vernalis (Spring Adonis),Ranunculaceae,Adonis,10,1,0.1,384,Erica coccinea (Red Heath),2
HOG + SVM,470,Laportea canadensis (Canadian wood nettle),Urticaceae,Laportea,10,1,0.1,417,Vitex agnus-castus (Lilac chaste tree),2
HOG + SVM,490,Abies concolor (white fir),Pinaceae,Abies,10,1,0.1,410,Ajuga reptans (carpet bugle),2
HOG + SVM,22,Eristalis transversa (Transverse-banded Flower Fly),Syrphidae,Eristalis,10,1,0.1,33,Andrena cineraria (Ashy Mining Bee),1
HOG + SVM,47,Pyrausta volupialis (Volupial Pyrausta Moth),Crambidae,Pyrausta,10,1,0.1,494,Asplenium bulbiferum (Hen and Chicks Fern),1
HOG + SVM,50,Catocala grynea (Woody Underwing),Erebidae,Catocala,10,1,0.1,52,Hypena bijugalis (Dimorphic Bomolocha Moth),1
HOG + SVM,52,Hypena bijugalis (Dimorphic Bomolocha Moth),Erebidae,Hypena,10,1,0.1,13,Psyllobora vigintiduopunctata (22-spot Ladybird Beetle),1
HOG + SVM,54,Pantydia sparsa,Erebidae,Pantydia,10,1,0.1,212,Pelecanus crispus (Dalmatian Pelican),1
HOG + SVM,55,Chiasmia clathrata (Latticed Heath),Geometridae,Chiasmia,10,1,0.1,394,Acacia longifolia (longleaf wattle),1
HOG + SVM,60,Probole amicaria (Alien Probole Moth),Geometridae,Probole,10,1,0.1,273,Hericium americanum (Bear's Head Tooth),1
HOG + SVM,61,Tetracis cachexiata (White Slant-line),Geometridae,Tetracis,10,1,0.1,96,Glutophrissa drusilla (Florida White),1
HOG + SVM,89,Euphydryas phaeton (Baltimore Checkerspot),Nymphalidae,Euphydryas,10,1,0.1,183,Ptilotula penicillata (White-plumed Honeyeater),1
HOG + SVM,104,Saturnia pyri (Giant Peacock Moth),Saturniidae,Saturnia,10,1,0.1,200,Chamaea fasciata (Wrentit),1
HOG + SVM,107,Paonias excaecata (Blinded Sphinx Moth),Sphingidae,Paonias,10,1,0.1,98,Moodna ostrinella (Darker Moodna Moth),1
HOG + SVM,110,Cydia latiferreana (Filbertworm Moth),Tortricidae,Cydia,10,1,0.1,229,Macropus fuliginosus (Western Grey Kangaroo),1
HOG + SVM,111,Epiblema otiosana (Bidens Borer Moth),Tortricidae,Epiblema,10,1,0.1,419,Castilleja purpurea (Purple paintbrush),1
HOG + SVM,120,Hagenius brevistylus (Dragonhunter),Gomphidae,Hagenius,10,1,0.1,493,Gleichenia dicarpa (tangle fern),1
HOG + SVM,129,Rhinichthys atratulus (Blacknose Dace),Cyprinidae,Rhinichthys,10,1,0.1,101,Anisota senatoria (Orange-tipped Oakworm Moth),1
HOG + SVM,132,Chaetodon capistratus (Four-eyed Butterflyfish),Chaetodontidae,Chaetodon,10,1,0.1,289,Crocus vernus (Spring Crocus),1
HOG + SVM,140,Hippocampus histrix (Spiny Seahorse),Syngnathidae,Hippocampus,10,1,0.1,372,Canotia holacantha (crucifixion thorn),1
HOG + SVM,147,Pernis apivorus (European Honey-buzzard),Accipitridae,Pernis,10,1,0.1,181,Agelaius tricolor (Tricolored Blackbird),1
HOG + SVM,154,Heliodoxa jacula (Green-crowned Brilliant),Trochilidae,Heliodoxa,10,1,0.1,212,Pelecanus crispus (Dalmatian Pelican),1
HOG + SVM,163,Larus glaucescens (Glaucous-winged Gull),Laridae,Larus,10,1,0.1,212,Pelecanus crispus (Dalmatian Pelican),1
HOG + SVM,168,Zapornia flavirostra (Black Crake),Rallidae,Zapornia,10,1,0.1,261,Peltigera praetextata (scaly pelt lichen),1
HOG + SVM,171,Certhia americana (Brown Creeper),Certhiidae,Certhia,10,1,0.1,492,Pinus ponderosa (ponderosa pine),1
HOG + SVM,172,Corvus ossifragus (Fish Crow),Corvidae,Corvus,10,1,0.1,176,Loxia curvirostra (Red Crossbill),1
HOG + SVM,194,Centronyx henslowii (Henslow's Sparrow),Passerellidae,Centronyx,10,1,0.1,374,Mentzelia hispida (Streambank Stickleaf),1
HOG + SVM,210,Cochlearius cochlearius (Boat-billed Heron),Ardeidae,Cochlearius,10,1,0.1,57,Colotois pennaria (Feathered Thorn),1
HOG + SVM,222,Odocoileus virginianus (White-tailed Deer),Cervidae,Odocoileus,10,1,0.1,411,Melissa officinalis (lemon balm),1
HOG + SVM,225,Lynx canadensis (Canada Lynx),Felidae,Lynx,10,1,0.1,403,Quercus phellos (willow oak),1
HOG + SVM,234,Caiman crocodilus (Common Caiman),Alligatoridae,Caiman,10,1,0.1,87,Doxocopa laure (Silver Emperor),1
HOG + SVM,242,Basiliscus vittatus (Brown Basilisk),Corytophanidae,Basiliscus,10,1,0.1,390,Phlox drummondii (Drummond's phlox),1
HOG + SVM,265,Chlorophyllum molybdites (green-spored parasol),Agaricaceae,Chlorophyllum,10,1,0.1,207,Myiarchus cinerascens (Ash-throated Flycatcher),1
HOG + SVM,270,Turbinellus floccosus (Scaly Chanterelle),Gomphaceae,Turbinellus,10,1,0.1,210,Cochlearius cochlearius (Boat-billed Heron),1
HOG + SVM,271,Phallus impudicus (stinkhorn),Phallaceae,Phallus,10,1,0.1,356,Echinocereus stramineus (strawberry hedgehog cactus),1
HOG + SVM,276,Thuidium delicatulum (delicate fern moss),Thuidiaceae,Thuidium,10,1,0.1,289,Crocus vernus (Spring Crocus),1
HOG + SVM,288,Phormium cookianum (Mountain flax),Asphodelaceae,Phormium,10,1,0.1,452,Adonis vernalis (Spring Adonis),1
HOG + SVM,292,Goodyera tesselata (checkered rattlesnake plantain),Orchidaceae,Goodyera,10,1,0.1,294,Ophrys insectifera (Fly Orchid),1
HOG + SVM,325,Eupatorium altissimum (tall boneset),Asteraceae,Eupatorium,10,1,0.1,52,Hypena bijugalis (Dimorphic Bomolocha Moth),1
HOG + SVM,341,Tithonia tubaeformis (tree marigold),Asteraceae,Tithonia,10,1,0.1,404,Morella californica (California Wax Myrtle),1
HOG + SVM,355,Echinocereus pectinatus (Spiny Hedgehog Cactus),Cactaceae,Echinocereus,10,1,0.1,228,Galeopterus variegatus (Sunda Flying Lemur),1
HOG + SVM,382,Ceratiola ericoides (sand heath),Ericaceae,Ceratiola,10,1,0.1,260,Tonicella lineata (Lined Chiton),1
HOG + SVM,394,Acacia longifolia (longleaf wattle),Fabaceae,Acacia,10,1,0.1,279,Ephedra trifurca (longleaf ephedra),1
HOG + SVM,419,Castilleja purpurea (Purple paintbrush),Orobanchaceae,Castilleja,10,1,0.1,369,Polygonum paronychia (beach knotweed),1
HOG + SVM,434,Acalypha rhomboidea (common copperleaf),Euphorbiaceae,Acalypha,10,1,0.1,396,Melilotus albus (white sweet clover),1
HOG + SVM,489,Taxodium mucronatum (Montezuma cypress),Cupressaceae,Taxodium,10,1,0.1,328,Helenium amarum (Bitterweed),1
HOG + SVM,495,Lomaria discolor (Crown Fern),Blechnaceae,Lomaria,10,1,0.1,404,Morella californica (California Wax Myrtle),1
HOG + SVM,59,Ilexia intractata (Black-dotted Ruddy Moth),Geometridae,Ilexia,10,2,0.2,60,Probole amicaria (Alien Probole Moth),2
HOG + SVM,136,Abudefduf vaigiensis (Indo-Pacific Sergeant Major),Pomacentridae,Abudefduf,10,2,0.2,384,Erica coccinea (Red Heath),2
HOG + SVM,150,Melanitta perspicillata (Surf Scoter),Anatidae,Melanitta,10,2,0.2,148,Anas georgica (Yellow-billed Pintail),2
HOG + SVM,156,Charadrius wilsonia (Wilson's Plover),Charadriidae,Charadrius,10,2,0.2,157,Pluvialis dominica (American Golden-Plover),2
HOG + SVM,261,Peltigera praetextata (scaly pelt lichen),Peltigeraceae,Peltigera,10,2,0.2,384,Erica coccinea (Red Heath),2
HOG + SVM,273,Hericium americanum (Bear's Head Tooth),Hericiaceae,Hericium,10,2,0.2,264,Agaricus xanthodermus (Yellow Stainer),2
HOG + SVM,311,Dendrolycopodium obscurum (princess pine),Lycopodiaceae,Dendrolycopodium,10,2,0.2,437,Manihot esculenta (Cassava),2
HOG + SVM,338,Solidago rugosa (common wrinkle-leaved goldenrod),Asteraceae,Solidago,10,2,0.2,471,Urtica urens (Dwarf Nettle),2
HOG + SVM,445,Muntingia calabura (Cherry Tree),Muntingiaceae,Muntingia,10,2,0.2,424,Phryma leptostachya (American lopseed),2
HOG + SVM,487,Sequoiadendron giganteum (giant sequoia),Cupressaceae,Sequoiadendron,10,2,0.2,445,Muntingia calabura (Cherry Tree),2
HOG + SVM,49,Bulia deducta (Deduced Graphic),Erebidae,Bulia,10,2,0.2,384,Erica coccinea (Red Heath),1
HOG + SVM,56,Chlorochlamys chloroleucaria (Blackberry Looper),Geometridae,Chlorochlamys,10,2,0.2,151,Mergellus albellus (Smew),1
HOG + SVM,92,Smyrna blomfildia (Blomfild's Beauty),Nymphalidae,Smyrna,10,2,0.2,144,Aneides aeneus (Green Salamander),1
HOG + SVM,94,Papilio thoas (Thoas Swallowtail),Papilionidae,Papilio,10,2,0.2,200,Chamaea fasciata (Wrentit),1
HOG + SVM,217,Phalacrocorax penicillatus (Brandt's Cormorant),Phalacrocoracidae,Phalacrocorax,10,2,0.2,160,Chroicocephalus hartlaubii (Hartlaub's Gull),1
HOG + SVM,386,Kalmia procumbens (alpine azalea),Ericaceae,Kalmia,10,2,0.2,490,Abies concolor (white fir),1
HOG + SVM,404,Morella californica (California Wax Myrtle),Myricaceae,Morella,10,2,0.2,406,Frasera caroliniensis (American columbo),1
HOG + SVM,81,Lithacodia musta (Small Mossy Lithacodia),Noctuidae,Lithacodia,10,3,0.3,109,Argyrotaenia velutinana (Red-banded Leafroller),2
HOG + SVM,384,Erica coccinea (Red Heath),Ericaceae,Erica,10,3,0.3,394,Acacia longifolia (longleaf wattle),2
HOG + SVM,450,Mimetes cucullatus (red pagoda),Proteaceae,Mimetes,10,3,0.3,384,Erica coccinea (Red Heath),2
HOG + SVM,43,Achyra rantalis (Garden Webworm Moth),Crambidae,Achyra,10,3,0.3,267,Lichenomphalia umbellifera (Lichen Agaric),1
HOG + SVM,106,Hippotion scrofa,Sphingidae,Hippotion,10,3,0.3,244,Iguana iguana (Green Iguana),1
HOG + SVM,266,Amanita rubescens (blusher),Amanitaceae,Amanita,10,3,0.3,269,Chalciporus piperatus (Peppery Bolete),1
HOG + SVM,497,Dennstaedtia punctilobula (hay-scented fern),Dennstaedtiaceae,Dennstaedtia,10,3,0.3,337,Silphium terebinthinaceum (prairie dock),1
HOG + SVM,256,Phyllidia varicosa (Varicose Wart Slug),Phyllidiidae,Phyllidia,10,4,0.4,384,Erica coccinea (Red Heath),2
HOG + SVM,45,Parapoynx diminutalis (Hydrilla Leafcutter Moth),Crambidae,Parapoynx,10,4,0.4,103,Saturnia pavonia (Small Emperor Moth),1
HOG + SVM,272,Fomes fomentarius (Hoof Fungus),Polyporaceae,Fomes,10,4,0.4,497,Dennstaedtia punctilobula (hay-scented fern),1
HOG + SVM,46,Perispasta caeculalis (Titian Peale's Crambid),Crambidae,Perispasta,10,7,0.7,287,Asphodelus ramosus (Branched Asphodel),1
