method,class_index,species,family,genus,test_images,correct,accuracy,most_common_wrong_class,most_common_wrong_species,most_common_wrong_count
ImageNet-pretrained ResNet18,499,Phegopteris hexagonoptera (broad beech fern),Thelypteridaceae,Phegopteris,10,5,0.5,497,Dennstaedtia punctilobula (hay-scented fern),2
ImageNet-pretrained ResNet18,3,Phidippus johnsoni (Johnson's Jumping Spider),Salticidae,Phidippus,10,5,0.5,7,Agrilus planipennis (Emerald Ash Borer),1
ImageNet-pretrained ResNet18,4,Paravaejovis puritanus,Vaejovidae,Paravaejovis,10,5,0.5,155,Charadrius obscurus (Red-breasted Dotterel),1
ImageNet-pretrained ResNet18,8,Chauliognathus pensylvanicus (Goldenrod Soldier Beetle),Cantharidae,Chauliognathus,10,5,0.5,318,Achillea millefolium (common yarrow),1
ImageNet-pretrained ResNet18,19,Exaireta spinigera (Garden soldier fly),Stratiomyidae,Exaireta,10,5,0.5,44,Agriphila straminella (Pearl Veneer),1
ImageNet-pretrained ResNet18,25,Acanthocephala femorata (Florida Leaf-footed Bug),Coreidae,Acanthocephala,10,5,0.5,393,Acacia confusa (Taiwan Acacia),1
ImageNet-pretrained ResNet18,28,Adelphocoris lineolatus (Alfalfa Plant Bug),Miridae,Adelphocoris,10,5,0.5,67,Lerodea eufala (Eufala Skipper),1
ImageNet-pretrained ResNet18,33,Andrena cineraria (Ashy Mining Bee),Andrenidae,Andrena,10,5,0.5,38,Camponotus novaeboracensis (New York Carpenter Ant),1
ImageNet-pretrained ResNet18,66,Iambrix salsala (Chestnut Bob),Hesperiidae,Iambrix,10,5,0.5,63,Ancyloxypha numitor (Least Skipper),1
ImageNet-pretrained ResNet18,70,Thymelicus lineola (European Skipper),Hesperiidae,Thymelicus,10,5,0.5,208,Zosterops japonicus (Warbling White-eye),1
ImageNet-pretrained ResNet18,87,Doxocopa laure (Silver Emperor),Nymphalidae,Doxocopa,10,5,0.5,123,Pseudochorthippus curtipennis (Marsh meadow grasshopper),1
ImageNet-pretrained ResNet18,94,Papilio thoas (Thoas Swallowtail),Papilionidae,Papilio,10,5,0.5,403,Quercus phellos (willow oak),1
ImageNet-pretrained ResNet18,99,Calephelis nemesis (Fatal Metalmark),Riodinidae,Calephelis,10,5,0.5,143,Rana aurora (Northern Red-legged Frog),1
ImageNet-pretrained ResNet18,119,Erpetogomphus designatus (Eastern Ringtail),Gomphidae,Erpetogomphus,10,5,0.5,200,Chamaea fasciata (Wrentit),1
ImageNet-pretrained ResNet18,122,Neurothemis taiwanensis,Libellulidae,Neurothemis,10,5,0.5,119,Erpetogomphus designatus (Eastern Ringtail),1
ImageNet-pretrained ResNet18,137,Aplodinotus grunniens (Freshwater Drum),Sciaenidae,Aplodinotus,10,5,0.5,131,Lepomis auritus (Redbreast Sunfish),1
ImageNet-pretrained ResNet18,157,Pluvialis dominica (American Golden-Plover),Charadriidae,Pluvialis,10,5,0.5,223,Canis lupus (Gray Wolf),1
ImageNet-pretrained ResNet18,167,Pavo cristatus (Common Peafowl),Phasianidae,Pavo,10,5,0.5,216,Phalacrocorax pelagicus (Pelagic Cormorant),1
ImageNet-pretrained ResNet18,221,Tragelaphus oryx (Eland),Bovidae,Tragelaphus,10,5,0.5,157,Pluvialis dominica (American Golden-Plover),1
ImageNet-pretrained ResNet18,227,Phocarctos hookeri (New Zealand Sea Lion),Otariidae,Phocarctos,10,5,0.5,155,Charadrius obscurus (Red-breasted Dotterel),1
ImageNet-pretrained ResNet18,228,Galeopterus variegatus (Sunda Flying Lemur),Cynocephalidae,Galeopterus,10,5,0.5,242,Basiliscus vittatus (Brown Basilisk),1
ImageNet-pretrained ResNet18,239,Lampropeltis triangulum (Eastern Milksnake),Colubridae,Lampropeltis,10,5,0.5,332,Nabalus albus (white rattlesnakeroot),1
ImageNet-pretrained ResNet18,252,Buccinum undatum (Common Whelk),Buccinidae,Buccinum,10,5,0.5,259,Helix lucorum (Turkish Snail),1
ImageNet-pretrained ResNet18,271,Phallus impudicus (stinkhorn),Phallaceae,Phallus,10,5,0.5,131,Lepomis auritus (Redbreast Sunfish),1
ImageNet-pretrained ResNet18,272,Fomes fomentarius (Hoof Fungus),Polyporaceae,Fomes,10,5,0.5,259,Helix lucorum (Turkish Snail),1
ImageNet-pretrained ResNet18,323,Crepis tectorum (narrow-leaved hawksbeard),Asteraceae,Crepis,10,5,0.5,96,Glutophrissa drusilla (Florida White),1
ImageNet-pretrained ResNet18,342,Campanula prenanthoides (California Harebell),Campanulaceae,Campanula,10,5,0.5,412,Monarda punctata (spotted horse mint),1
ImageNet-pretrained ResNet18,346,Myosotis scorpioides (water forget-me-not),Boraginaceae,Myosotis,10,5,0.5,453,Anemonastrum canadense (meadow anemone),1
ImageNet-pretrained ResNet18,379,Arbutus unedo (strawberry tree),Ericaceae,Arbutus,10,5,0.5,404,Morella californica (California Wax Myrtle),1
ImageNet-pretrained ResNet18,409,Ajuga genevensis (Blue Bugle),Lamiaceae,Ajuga,10,5,0.5,285,Camassia quamash (small camas),1
ImageNet-pretrained ResNet18,486,Krameria erecta (Pima Rhatany),Krameriaceae,Krameria,10,5,0.5,422,Pedicularis densiflora (Indian Warrior),1
ImageNet-pretrained ResNet18,494,Asplenium bulbiferum (Hen and Chicks Fern),Aspleniaceae,Asplenium,10,5,0.5,495,Lomaria discolor (Crown Fern),1
ImageNet-pretrained ResNet18,418,Castilleja arvensis (field Indian paintbrush),Orobanchaceae,Castilleja,10,6,0.6,422,Pedicularis densiflora (Indian Warrior),3
ImageNet-pretrained ResNet18,220,Oreotragus oreotragus (Klipspringer),Bovidae,Oreotragus,10,6,0.6,155,Charadrius obscurus (Red-breasted Dotterel),2
ImageNet-pretrained ResNet18,286,Muscari neglectum (Grape hyacinth),Asparagaceae,Muscari,10,6,0.6,289,Crocus vernus (Spring Crocus),2
ImageNet-pretrained ResNet18,299,Lilium bulbiferum (fire lily),Liliaceae,Lilium,10,6,0.6,374,Mentzelia hispida (Streambank Stickleaf),2
ImageNet-pretrained ResNet18,355,Echinocereus pectinatus (Spiny Hedgehog Cactus),Cactaceae,Echinocereus,10,6,0.6,357,Escobaria vivipara (viviparous foxtail cactus),2
ImageNet-pretrained ResNet18,369,Polygonum paronychia (beach knotweed),Polygonaceae,Polygonum,10,6,0.6,472,Phoradendron californicum (desert mistletoe),2
ImageNet-pretrained ResNet18,1,Trichonephila clavipes (Golden Silk Spider),Araneidae,Trichonephila,10,6,0.6,468,Ulmus americana (American elm),1
ImageNet-pretrained ResNet18,6,Scolopendra heros (Giant Desert Centipede),Scolopendridae,Scolopendra,10,6,0.6,24,Adelges tsugae (Hemlock Woolly Adelgid),1
ImageNet-pretrained ResNet18,16,Euphoria kernii (Kern's Flower Scarab),Scarabaeidae,Euphoria,10,6,0.6,40,Augochloropsis metallica (Metallic Epauletted-Sweat Bee),1
ImageNet-pretrained ResNet18,47,Pyrausta volupialis (Volupial Pyrausta Moth),Crambidae,Pyrausta,10,6,0.6,298,Fritillaria recurva (scarlet fritillary),1
ImageNet-pretrained ResNet18,48,Urola nivalis (Snowy Urola Moth),Crambidae,Urola,10,6,0.6,225,Lynx canadensis (Canada Lynx),1
ImageNet-pretrained ResNet18,106,Hippotion scrofa,Sphingidae,Hippotion,10,6,0.6,125,Conocephalus fuscus (Long-winged Conehead),1
ImageNet-pretrained ResNet18,114,Chrysopa oculata,Chrysopidae,Chrysopa,10,6,0.6,72,Euclea incisa (Green Oak-Slug Moth),1
ImageNet-pretrained ResNet18,116,Calopteryx maculata (Ebony Jewelwing),Calopterygidae,Calopteryx,10,6,0.6,125,Conocephalus fuscus (Long-winged Conehead),1
ImageNet-pretrained ResNet18,131,Lepomis auritus (Redbreast Sunfish),Centrarchidae,Lepomis,10,6,0.6,7,Agrilus planipennis (Emerald Ash Borer),1
ImageNet-pretrained ResNet18,142,Litoria fallax (Eastern Dwarf Treefrog),Pelodryadidae,Litoria,10,6,0.6,125,Conocephalus fuscus (Long-winged Conehead),1
ImageNet-pretrained ResNet18,144,Aneides aeneus (Green Salamander),Plethodontidae,Aneides,10,6,0.6,255,Phidiana hiltoni (Hilton's Aeolid),1
ImageNet-pretrained ResNet18,146,Aquila heliaca (Imperial Eagle),Accipitridae,Aquila,10,6,0.6,216,Phalacrocorax pelagicus (Pelagic Cormorant),1
ImageNet-pretrained ResNet18,156,Charadrius wilsonia (Wilson's Plover),Charadriidae,Charadrius,10,6,0.6,155,Charadrius obscurus (Red-breasted Dotterel),1
ImageNet-pretrained ResNet18,183,Ptilotula penicillata (White-plumed Honeyeater),Meliphagidae,Ptilotula,10,6,0.6,205,Empidonax hammondii (Hammond's Flycatcher),1
ImageNet-pretrained ResNet18,240,Tantilla gracilis (Flat-headed Snake),Colubridae,Tantilla,10,6,0.6,254,Americoliva sayana (Lettered Olive),1
ImageNet-pretrained ResNet18,261,Peltigera praetextata (scaly pelt lichen),Peltigeraceae,Peltigera,10,6,0.6,493,Gleichenia dicarpa (tangle fern),1
ImageNet-pretrained ResNet18,274,Xylobolus frustulatus (ceramic parchment),Stereaceae,Xylobolus,10,6,0.6,157,Pluvialis dominica (American Golden-Plover),1
ImageNet-pretrained ResNet18,275,Rhizomnium glabrescens (fan moss),Mniaceae,Rhizomnium,10,6,0.6,349,Cardamine impatiens (narrow-leaved bittercress),1
ImageNet-pretrained ResNet18,293,Neottia nidus-avis (bird's-nest orchid),Orchidaceae,Neottia,10,6,0.6,373,Cevallia sinuata (Stinging Serpent),1
ImageNet-pretrained ResNet18,296,Spiranthes lacera (Slender Ladies' Tresses),Orchidaceae,Spiranthes,10,6,0.6,309,Stenotaphrum secundatum (Saint Augustine grass),1
ImageNet-pretrained ResNet18,308,Setaria viridis (Green Bristle Grass),Poaceae,Setaria,10,6,0.6,304,Carex digitata (Fingered Sedge),1
ImageNet-pretrained ResNet18,349,Cardamine impatiens (narrow-leaved bittercress),Brassicaceae,Cardamine,10,6,0.6,318,Achillea millefolium (common yarrow),1
ImageNet-pretrained ResNet18,363,Limonium perezii (Perez's sea lavender),Plumbaginaceae,Limonium,10,6,0.6,478,Rhodiola integrifolia (western roseroot),1
ImageNet-pretrained ResNet18,376,Ecballium elaterium (squirting cucumber),Cucurbitaceae,Ecballium,10,6,0.6,448,Banksia integrifolia (Coastal Banksia),1
ImageNet-pretrained ResNet18,382,Ceratiola ericoides (sand heath),Ericaceae,Ceratiola,10,6,0.6,496,Cystopteris fragilis (brittle bladderfern),1
ImageNet-pretrained ResNet18,404,Morella californica (California Wax Myrtle),Myricaceae,Morella,10,6,0.6,369,Polygonum paronychia (beach knotweed),1
ImageNet-pretrained ResNet18,412,Monarda punctata (spotted horse mint),Lamiaceae,Monarda,10,6,0.6,431,Glandularia bipinnatifida (Dakota mock vervain),1
ImageNet-pretrained ResNet18,429,Verbascum virgatum (Wand Mullein),Scrophulariaceae,Verbascum,10,6,0.6,24,Adelges tsugae (Hemlock Woolly Adelgid),1
ImageNet-pretrained ResNet18,458,Ranunculus acris (meadow buttercup),Ranunculaceae,Ranunculus,10,6,0.6,340,Taraxacum officinale (common dandelion),1
ImageNet-pretrained ResNet18,482,Ipomoea obscura (Obscure Morning Glory),Convolvulaceae,Ipomoea,10,6,0.6,96,Glutophrissa drusilla (Florida White),1
ImageNet-pretrained ResNet18,484,Solanum elaeagnifolium (White Horse-nettle),Solanaceae,Solanum,10,6,0.6,258,Cepaea hortensis (White-lipped Snail),1
ImageNet-pretrained ResNet18,75,Celastrina ladon (Spring Azure),Lycaenidae,Celastrina,10,7,0.7,77,Icaricia icarioides (Boisduval's Blue),2
ImageNet-pretrained ResNet18,81,Lithacodia musta (Small Mossy Lithacodia),Noctuidae,Lithacodia,10,7,0.7,80,Autographa californica (Alfalfa Looper),2
ImageNet-pretrained ResNet18,101,Anisota senatoria (Orange-tipped Oakworm Moth),Saturniidae,Anisota,10,7,0.7,123,Pseudochorthippus curtipennis (Marsh meadow grasshopper),2
ImageNet-pretrained ResNet18,104,Saturnia pyri (Giant Peacock Moth),Saturniidae,Saturnia,10,7,0.7,103,Saturnia pavonia (Small Emperor Moth),2
ImageNet-pretrained ResNet18,269,Chalciporus piperatus (Peppery Bolete),Boletaceae,Chalciporus,10,7,0.7,267,Lichenomphalia umbellifera (Lichen Agaric),2
ImageNet-pretrained ResNet18,295,Spathoglottis plicata (Philippine Ground Orchid),Orchidaceae,Spathoglottis,10,7,0.7,444,Malva assurgentiflora (Island Mallow),2
ImageNet-pretrained ResNet18,300,Lilium pardalinum (Leopard Lily),Liliaceae,Lilium,10,7,0.7,327,Gaillardia aristata (great blanketflower),2
ImageNet-pretrained ResNet18,12,Henosepilachna vigintioctopunctata (Hadda Beetle),Coccinellidae,Henosepilachna,10,7,0.7,481,Ipomoea coccinea (red morning glory),1
ImageNet-pretrained ResNet18,14,Anoplotrupes stercorosus (Woodland Dor Beetle),Geotrupidae,Anoplotrupes,10,7,0.7,38,Camponotus novaeboracensis (New York Carpenter Ant),1
ImageNet-pretrained ResNet18,23,Toxomerus politus (Maize Calligrapher Fly),Syrphidae,Toxomerus,10,7,0.7,142,Litoria fallax (Eastern Dwarf Treefrog),1
ImageNet-pretrained ResNet18,49,Bulia deducta (Deduced Graphic),Erebidae,Bulia,10,7,0.7,4,Paravaejovis puritanus,1
ImageNet-pretrained ResNet18,55,Chiasmia clathrata (Latticed Heath),Geometridae,Chiasmia,10,7,0.7,103,Saturnia pavonia (Small Emperor Moth),1
ImageNet-pretrained ResNet18,56,Chlorochlamys chloroleucaria (Blackberry Looper),Geometridae,Chlorochlamys,10,7,0.7,84,Pseudoips prasinana (Green Silver-lines),1
ImageNet-pretrained ResNet18,84,Pseudoips prasinana (Green Silver-lines),Nolidae,Pseudoips,10,7,0.7,277,Codium fragile (Sponge Weed),1
ImageNet-pretrained ResNet18,109,Argyrotaenia velutinana (Red-banded Leafroller),Tortricidae,Argyrotaenia,10,7,0.7,135,Perca flavescens (Yellow Perch),1
ImageNet-pretrained ResNet18,110,Cydia latiferreana (Filbertworm Moth),Tortricidae,Cydia,10,7,0.7,85,Peridea angulosa (Angulose Prominent Moth),1
ImageNet-pretrained ResNet18,115,Libelloides coccajus (Owly Sulphur),Myrmeleontidae,Libelloides,10,7,0.7,142,Litoria fallax (Eastern Dwarf Treefrog),1
ImageNet-pretrained ResNet18,154,Heliodoxa jacula (Green-crowned Brilliant),Trochilidae,Heliodoxa,10,7,0.7,205,Empidonax hammondii (Hammond's Flycatcher),1
ImageNet-pretrained ResNet18,155,Charadrius obscurus (Red-breasted Dotterel),Charadriidae,Charadrius,10,7,0.7,162,Larus cachinnans (Caspian Gull),1
ImageNet-pretrained ResNet18,158,Vanellus coronatus (Crowned Lapwing),Charadriidae,Vanellus,10,7,0.7,162,Larus cachinnans (Caspian Gull),1
ImageNet-pretrained ResNet18,196,Eopsaltria australis (Eastern Yellow Robin),Petroicidae,Eopsaltria,10,7,0.7,183,Ptilotula penicillata (White-plumed Honeyeater),1
ImageNet-pretrained ResNet18,205,Empidonax hammondii (Hammond's Flycatcher),Tyrannidae,Empidonax,10,7,0.7,24,Adelges tsugae (Hemlock Woolly Adelgid),1
ImageNet-pretrained ResNet18,213,Phoenicopterus ruber (American Flamingo),Phoenicopteridae,Phoenicopterus,10,7,0.7,496,Cystopteris fragilis (brittle bladderfern),1
ImageNet-pretrained ResNet18,226,Mephitis macroura (Hooded Skunk),Mephitidae,Mephitis,10,7,0.7,258,Cepaea hortensis (White-lipped Snail),1
ImageNet-pretrained ResNet18,249,Actinia equina (Beadlet anemone),Actiniidae,Actinia,10,7,0.7,259,Helix lucorum (Turkish Snail),1
ImageNet-pretrained ResNet18,279,Ephedra trifurca (longleaf ephedra),Ephedraceae,Ephedra,10,7,0.7,491,Pinus contorta (lodgepole pine),1
ImageNet-pretrained ResNet18,302,Trillium undulatum (painted trillium),Melanthiaceae,Trillium,10,7,0.7,297,Erythronium oregonum (giant white fawn lily),1
ImageNet-pretrained ResNet18,309,Stenotaphrum secundatum (Saint Augustine grass),Poaceae,Stenotaphrum,10,7,0.7,327,Gaillardia aristata (great blanketflower),1
ImageNet-pretrained ResNet18,310,Themeda triandra (Kangaroo Grass),Poaceae,Themeda,10,7,0.7,490,Abies concolor (white fir),1
ImageNet-pretrained ResNet18,311,Dendrolycopodium obscurum (princess pine),Lycopodiaceae,Dendrolycopodium,10,7,0.7,490,Abies concolor (white fir),1
ImageNet-pretrained ResNet18,331,Melanthera nivea (Snow Squarestem),Asteraceae,Melanthera,10,7,0.7,329,Hymenopappus artemisiifolius (Old Plainsman),1
ImageNet-pretrained ResNet18,361,Stellaria graminea (lesser stitchwort),Caryophyllaceae,Stellaria,10,7,0.7,1,Trichonephila clavipes (Golden Silk Spider),1
ImageNet-pretrained ResNet18,386,Kalmia procumbens (alpine azalea),Ericaceae,Kalmia,10,7,0.7,369,Polygonum paronychia (beach knotweed),1
ImageNet-pretrained ResNet18,403,Quercus phellos (willow oak),Fagaceae,Quercus,10,7,0.7,205,Empidonax hammondii (Hammond's Flycatcher),1
ImageNet-pretrained ResNet18,413,Salvia apiana (white sage),Lamiaceae,Salvia,10,7,0.7,394,Acacia longifolia (longleaf wattle),1
ImageNet-pretrained ResNet18,438,Hypericum perforatum (Klamath weed),Hypericaceae,Hypericum,10,7,0.7,307,Poa annua (Annual Meadow-grass),1
ImageNet-pretrained ResNet18,452,Adonis vernalis (Spring Adonis),Ranunculaceae,Adonis,10,7,0.7,309,Stenotaphrum secundatum (Saint Augustine grass),1
ImageNet-pretrained ResNet18,73,Anthene emolus (Common Ciliate Blue),Lycaenidae,Anthene,10,8,0.8,74,Catochrysops strabo (Forget-me-not),2
ImageNet-pretrained ResNet18,250,Clinocardium nuttallii (Nuttall's Cockle),Cardiidae,Clinocardium,10,8,0.8,252,Buccinum undatum (Common Whelk),2
ImageNet-pretrained ResNet18,268,Roridomyces austrororidus,Mycenaceae,Roridomyces,10,8,0.8,143,Rana aurora (Northern Red-legged Frog),2
ImageNet-pretrained ResNet18,397,Platylobium obtusangulum (Common Flat-pea),Fabaceae,Platylobium,10,8,0.8,327,Gaillardia aristata (great blanketflower),2
ImageNet-pretrained ResNet18,419,Castilleja purpurea (Purple paintbrush),Orobanchaceae,Castilleja,10,8,0.8,357,Escobaria vivipara (viviparous foxtail cactus),2
ImageNet-pretrained ResNet18,7,Agrilus planipennis (Emerald Ash Borer),Buprestidae,Agrilus,10,8,0.8,124,Schistocerca obscura (Obscure Bird Grasshopper),1
ImageNet-pretrained ResNet18,13,Psyllobora vigintiduopunctata (22-spot Ladybird Beetle),Coccinellidae,Psyllobora,10,8,0.8,114,Chrysopa oculata,1
ImageNet-pretrained ResNet18,54,Pantydia sparsa,Erebidae,Pantydia,10,8,0.8,7,Agrilus planipennis (Emerald Ash Borer),1
ImageNet-pretrained ResNet18,60,Probole amicaria (Alien Probole Moth),Geometridae,Probole,10,8,0.8,267,Lichenomphalia umbellifera (Lichen Agaric),1
ImageNet-pretrained ResNet18,62,Tetracis crocallata (Yellow Slant-line),Geometridae,Tetracis,10,8,0.8,61,Tetracis cachexiata (White Slant-line),1
ImageNet-pretrained ResNet18,85,Peridea angulosa (Angulose Prominent Moth),Notodontidae,Peridea,10,8,0.8,252,Buccinum undatum (Common Whelk),1
ImageNet-pretrained ResNet18,86,Brenthis ino (Lesser Marbled Fritillary),Nymphalidae,Brenthis,10,8,0.8,252,Buccinum undatum (Common Whelk),1
ImageNet-pretrained ResNet18,88,Dryas iulia (Julia Butterfly),Nymphalidae,Dryas,10,8,0.8,62,Tetracis crocallata (Yellow Slant-line),1
ImageNet-pretrained ResNet18,89,Euphydryas phaeton (Baltimore Checkerspot),Nymphalidae,Euphydryas,10,8,0.8,102,Hemileuca maia (Buck Moth),1
ImageNet-pretrained ResNet18,103,Saturnia pavonia (Small Emperor Moth),Saturniidae,Saturnia,10,8,0.8,31,Nezara viridula (Southern Green Stink Bug),1
ImageNet-pretrained ResNet18,132,Chaetodon capistratus (Four-eyed Butterflyfish),Chaetodontidae,Chaetodon,10,8,0.8,219,Ginglymostoma cirratum (Nurse Shark),1
ImageNet-pretrained ResNet18,255,Phidiana hiltoni (Hilton's Aeolid),Facelinidae,Phidiana,10,8,0.8,6,Scolopendra heros (Giant Desert Centipede),1
ImageNet-pretrained ResNet18,258,Cepaea hortensis (White-lipped Snail),Helicidae,Cepaea,10,8,0.8,143,Rana aurora (Northern Red-legged Frog),1
ImageNet-pretrained ResNet18,262,Teloschistes flavicans (Golden Hair-lichen),Teloschistaceae,Teloschistes,10,8,0.8,412,Monarda punctata (spotted horse mint),1
ImageNet-pretrained ResNet18,265,Chlorophyllum molybdites (green-spored parasol),Agaricaceae,Chlorophyllum,10,8,0.8,484,Solanum elaeagnifolium (White Horse-nettle),1
ImageNet-pretrained ResNet18,266,Amanita rubescens (blusher),Amanitaceae,Amanita,10,8,0.8,270,Turbinellus floccosus (Scaly Chanterelle),1
ImageNet-pretrained ResNet18,270,Turbinellus floccosus (Scaly Chanterelle),Gomphaceae,Turbinellus,10,8,0.8,300,Lilium pardalinum (Leopard Lily),1
ImageNet-pretrained ResNet18,322,Cirsium texanum (Texas Thistle),Asteraceae,Cirsium,10,8,0.8,338,Solidago rugosa (common wrinkle-leaved goldenrod),1
ImageNet-pretrained ResNet18,327,Gaillardia aristata (great blanketflower),Asteraceae,Gaillardia,10,8,0.8,374,Mentzelia hispida (Streambank Stickleaf),1
ImageNet-pretrained ResNet18,338,Solidago rugosa (common wrinkle-leaved goldenrod),Asteraceae,Solidago,10,8,0.8,324,Erigeron sumatrensis (tropical horseweed),1
ImageNet-pretrained ResNet18,358,Ferocactus cylindraceus (California barrel cactus),Cactaceae,Ferocactus,10,8,0.8,155,Charadrius obscurus (Red-breasted Dotterel),1
ImageNet-pretrained ResNet18,360,Silene flos-cuculi (ragged-Robin),Caryophyllaceae,Silene,10,8,0.8,369,Polygonum paronychia (beach knotweed),1
ImageNet-pretrained ResNet18,374,Mentzelia hispida (Streambank Stickleaf),Loasaceae,Mentzelia,10,8,0.8,311,Dendrolycopodium obscurum (princess pine),1
ImageNet-pretrained ResNet18,399,Thermopsis californica (California goldenbanner),Fabaceae,Thermopsis,10,8,0.8,404,Morella californica (California Wax Myrtle),1
ImageNet-pretrained ResNet18,442,Viola rotundifolia (Round-leaved Violet),Violaceae,Viola,10,8,0.8,297,Erythronium oregonum (giant white fawn lily),1
ImageNet-pretrained ResNet18,444,Malva assurgentiflora (Island Mallow),Malvaceae,Malva,10,8,0.8,484,Solanum elaeagnifolium (White Horse-nettle),1
ImageNet-pretrained ResNet18,24,Adelges tsugae (Hemlock Woolly Adelgid),Adelgidae,Adelges,10,9,0.9,325,Eupatorium altissimum (tall boneset),1
ImageNet-pretrained ResNet18,45,Parapoynx diminutalis (Hydrilla Leafcutter Moth),Crambidae,Parapoynx,10,9,0.9,121,Lestes virens (Small Spreadwing),1
ImageNet-pretrained ResNet18,46,Perispasta caeculalis (Titian Peale's Crambid),Crambidae,Perispasta,10,9,0.9,108,Sphinx pinastri (Pine Hawk-Moth),1
ImageNet-pretrained ResNet18,61,Tetracis cachexiata (White Slant-line),Geometridae,Tetracis,10,9,0.9,96,Glutophrissa drusilla (Florida White),1
ImageNet-pretrained ResNet18,74,Catochrysops strabo (Forget-me-not),Lycaenidae,Catochrysops,10,9,0.9,77,Icaricia icarioides (Boisduval's Blue),1
ImageNet-pretrained ResNet18,83,Ponometia semiflava (Half-yellow Moth),Noctuidae,Ponometia,10,9,0.9,106,Hippotion scrofa,1
ImageNet-pretrained ResNet18,96,Glutophrissa drusilla (Florida White),Pieridae,Glutophrissa,10,9,0.9,427,Buddleja davidii (Butterfly bush),1
ImageNet-pretrained ResNet18,100,Melanis pixe (Red-bordered Pixie),Riodinidae,Melanis,10,9,0.9,154,Heliodoxa jacula (Green-crowned Brilliant),1
ImageNet-pretrained ResNet18,168,Zapornia flavirostra (Black Crake),Rallidae,Zapornia,10,9,0.9,189,Setophaga citrina (Hooded Warbler),1
ImageNet-pretrained ResNet18,280,Cocos nucifera (coconut palm),Arecaceae,Cocos,10,9,0.9,461,Eriobotrya japonica (Loquat),1
ImageNet-pretrained ResNet18,282,Hymenocallis liriosme (spring spiderlily),Amaryllidaceae,Hymenocallis,10,9,0.9,96,Glutophrissa drusilla (Florida White),1
ImageNet-pretrained ResNet18,298,Fritillaria recurva (scarlet fritillary),Liliaceae,Fritillaria,10,9,0.9,356,Echinocereus stramineus (strawberry hedgehog cactus),1
ImageNet-pretrained ResNet18,357,Escobaria vivipara (viviparous foxtail cactus),Cactaceae,Escobaria,10,9,0.9,369,Polygonum paronychia (beach knotweed),1
ImageNet-pretrained ResNet18,384,Erica coccinea (Red Heath),Ericaceae,Erica,10,9,0.9,450,Mimetes cucullatus (red pagoda),1
ImageNet-pretrained ResNet18,422,Pedicularis densiflora (Indian Warrior),Orobanchaceae,Pedicularis,10,9,0.9,298,Fritillaria recurva (scarlet fritillary),1
ImageNet-pretrained ResNet18,437,Manihot esculenta (Cassava),Euphorbiaceae,Manihot,10,9,0.9,435,Croton glandulosus (Tropic Croton),1
ImageNet-pretrained ResNet18,450,Mimetes cucullatus (red pagoda),Proteaceae,Mimetes,10,9,0.9,412,Monarda punctata (spotted horse mint),1
ImageNet-pretrained ResNet18,453,Anemonastrum canadense (meadow anemone),Ranunculaceae,Anemonastrum,10,9,0.9,403,Quercus phellos (willow oak),1
ImageNet-pretrained ResNet18,29,Graphosoma italicum (European Striped Shield Bug),Pentatomidae,Graphosoma,10,10,1.0,,,0
ImageNet-pretrained ResNet18,121,Lestes virens (Small Spreadwing),Lestidae,Lestes,10,10,1.0,,,0
ImageNet-pretrained ResNet18,256,Phyllidia varicosa (Varicose Wart Slug),Phyllidiidae,Phyllidia,10,10,1.0,,,0
ImageNet-pretrained ResNet18,273,Hericium americanum (Bear's Head Tooth),Hericiaceae,Hericium,10,10,1.0,,,0
ImageNet-pretrained ResNet18,330,Leucanthemum vulgare (oxeye daisy),Asteraceae,Leucanthemum,10,10,1.0,,,0
